sent_id	clause_text	clause_deprel	c_phrase_n	word_n
train-s1540	同时+也+片+影展+届+第47+柏林+竞赛+正式+	advcl	3	10
train-s1540	河流+并+大奖+第二+大奖+团+评审+奖+银熊+	root	3	10
train-s1541	其+的+	acl:relcl	2	3
train-s1541	结果+最终+常+	root	2	4
train-s1541	平原+宽广+的+滩+河漫+	xcomp	1	6
train-s1542		acl	0	1
train-s1542	警署+地板+柚木+	root	2	4
train-s1542	墙身+物+西式+装饰+	parataxis	2	5
train-s1542	点+勾形+中间+的+顶层+	parataxis	2	6
train-s1542	楼底+呎+十多+	parataxis	2	4
train-s1542		parataxis	0	1
train-s1542	是+警官+高级+最+的+宴会+	ccomp	3	7
train-s1542	和+	conj	1	2
train-s1543	内容+这些+明显+了+意图+官僚+平沼+骐一郎+界+司法+的+	root	4	12
train-s1543		acl	0	1
train-s1544	而+局+湾+湄洲+港口+管理+则+协调+资金+省级+港口+建设+在+泉州+莆田+市+两+的+	root	4	19
train-s1544		acl	0	1
train-s1545	尽管+范围+其+研究+了+文学+	ccomp	4	7
train-s1545	译名+原文+	csubj	2	3
train-s1545	但是+是+稳妥+的+	root	3	5
train-s1546	为了+一劳永逸+地+威胁+	xcomp	3	5
train-s1546	高卢+的+	acl:relcl	2	3
train-s1546	但是+罗马+一直+在+方法+种+一+解决+	root	5	9
train-s1546	最终+凯撒+了+问题+个+这+	parataxis	4	7
train-s1547		acl	0	1
train-s1547	二战+自从+法国+还是+着+地位+自己+的+强权+席位+及+会+国+联合+安理+的+	root	5	17
train-s1547		acl	0	1
train-s1548	巴纳夫+从此+为+顾问+家庭+王室+的+	root	4	8
train-s1549	年代+至+70+乐+摇滚+高峰+	root	3	7
train-s1549	乐队+不少+兴起+藉+摇滚+迷幻+的+而+	parataxis	3	9
train-s1549	Magma+乐队+电话+	parataxis	1	4
train-s1550	巴斯蒂亚+是+当届+法国+杯赛+	root	5	6
train-s1550	马赛+	parataxis	1	2
train-s1551		acl	0	1
train-s1551	要求+在+入学+规定+院校+各+	root	2	7
train-s1551	较+的+	csubj	2	3
train-s1551		parataxis	0	1
train-s1551		xcomp	0	1
train-s1551	人+申请+须+学位+法学+硕士+	ccomp	3	7
train-s1551	或+为+课程+法学+硕士+学位+之+应届+毕业+	conj	5	10
train-s1552	古庙+地下+	advcl	1	3
train-s1552		acl	0	1
train-s1552	依旧+了+办法+	advcl	3	4
train-s1552	但是+印第安那+玛莉安+和+生天+	root	3	6
train-s1553	趁机+潜艇+纳粹+的+	advcl	2	5
train-s1553	着+他们+	advcl	2	3
train-s1553	印第安那+孤岛+个+一+	root	2	5
train-s1554	短暂+美国+后+	advcl	3	4
train-s1554	校园+	advcl	1	2
train-s1554	他+学+考古+	root	2	4
train-s1555	年+仅+20+的+	acl:relcl	4	5
train-s1555	曾经+孤身+中国+	advcl	3	4
train-s1555	年代+在+世纪+20+80+法比恩+维迪尔+绘画+	csubj	3	9
train-s1555	久+年+十+之+	root	1	5
train-s1556	刚刚+的+	acl:relcl	2	3
train-s1556		acl	0	1
train-s1556		advcl	0	1
train-s1556	她+千里迢迢+的+	acl:relcl	3	4
train-s1556	然而+影响+在+革命+文化+大+的+环境+以及+当时+的+社会+主义+文化+东方+却+	root	4	17
train-s1556		acl	0	1
train-s1556	想像+那么+	xcomp	2	3
train-s1557	黄+当时+的+元+	csubj	1	5
train-s1557	妇女+不+应该+书法+	ccomp	4	5
train-s1557	障碍+方面+语言+的+种+各+	root	1	7
train-s1557	他+不想+并+	parataxis	2	4
train-s1557	她+为+	ccomp	2	3
train-s1558		acl	0	1
train-s1558	十八大+年+2012+习+近平+次+多+梦+中国+	root	4	10
train-s1559	于+年+1977+	advcl	2	4
train-s1559	选区+总理+因+任+第十三+亚瑟+法登+而+	root	3	9
train-s1560	了+时间+长+相当+的+	advcl	2	6
train-s1560	神父+麦格林+路济亚+细节+关于+的+	root	3	7
train-s1560	圣母+	ccomp	1	2
train-s1561	法兰克+原本+是+航班+海洋+航空+815+的+	root	4	9
train-s1561	因为+过头+	xcomp	2	3
train-s1561	说法+根据+他+的+他+当日+而+被+人+其他+了+	parataxis	7	12
train-s1562	学+传播+	advcl	1	3
train-s1562	公司+科隆+家+一+广告+代理+	advcl	1	7
train-s1562	薛庆+总监+创意+	root	2	4
train-s1563	年+1901+法兰克+于+尤里卡+美国+州+犹他+	root	4	9
train-s1563	亲+他+的+双+迅速+农地+	parataxis	3	7
train-s1563	波卡特洛+州+爱达荷+的+	acl:relcl	2	5
train-s1563	当地+	advcl	1	2
train-s1563	法兰克+便+	parataxis	2	3
train-s1564	为了+	xcomp	1	2
train-s1564	赞博尼+周年+112+	ccomp	2	4
train-s1564		acl	0	1
train-s1564	日+年+2013+月+1+16+Google+引擎+Google+搜寻+的+Doodle+了+图样+	root	4	15
train-s1564	图示+	csubj	1	2
train-s1564	可以+游戏+机+除冰+小+	parataxis	2	6
train-s1565	风暴+月+六+的+	csubj	2	5
train-s1565		acl	0	1
train-s1565	气息+战争+	advcl	1	3
train-s1565	大战+次+第二+世界+人+巴黎+而+的+	acl:relcl	4	9
train-s1565		xcomp	0	1
train-s1565	是+慌乱+	root	2	3
train-s1566	可是+主因+空难+于+	root	3	5
train-s1566	机员+	ccomp	1	2
train-s1566	因+他们+到+指示+飞机+导航+个+其中+一+故障+电+无线+的+转向+右+向+急速+度+263+	ccomp	4	20
train-s1566	机员+即+仓促+地+指令+	parataxis	4	6
train-s1567	可是+他们+并+	root	3	4
train-s1567	指令+器+个+另+一+导航+的+	xcomp	1	8
train-s1567	当时+器+该+导航+依然+着+状态+稳定+的+	parataxis	5	10
train-s1568	年+1496+下院+波兰+正式+	root	3	6
train-s1568	货币+波兰+的+	xcomp	1	4
train-s1568		parataxis	0	1
train-s1568	格罗先+30+奥地利+为+价值+单一+	ccomp	3	7
train-s1568	为+格罗希+	parataxis	2	3
train-s1569		acl	0	1
train-s1569	为+金币+种+一+外国+	advcl	2	6
train-s1569	境内+于+波兰+的+	acl:relcl	2	5
train-s1569	世纪+在+14+15+至+兹罗提+硬币+地区+德意志+鲁登尼亚+及+的+	root	3	13
train-s1570	家+一些+科学+	root	1	4
train-s1570	灰狼+金雕+及+疾病+不均+及+比例+雌雄+亦是+其他+	ccomp	3	11
train-s1571	大小+它们+的+毛色+及+羱羊+与+西班牙+	root	2	9
train-s1571	褐色+	acl	1	2
train-s1571	而非+	parataxis	1	2
train-s1572	在+场+第七+一+	ccomp	3	5
train-s1572	虽然+红袜+就+领先+3+0+比+的+	ccomp	4	9
train-s1572	还是+了+比赛+	xcomp	3	4
train-s1572	但+最终+冠军+世界+	root	3	5
train-s1573	公园+波士顿+是+路+波士顿+自由+之+的+南端+	root	4	10
train-s1574	日+在+年+1969+月+10+15+	advcl	1	8
train-s1574	抗议+次+第二+	root	1	4
train-s1574	人+10万+	ccomp	1	3
train-s1575	为+中心+盐+酒+和+葡萄+的+生产+	advcl	2	9
train-s1575	城市+后来+再度+	root	3	4
train-s1576	次+第二+帝国+保加利亚+之后+	root	3	6
train-s1576	保加利亚+再次+	parataxis	2	3
train-s1577	波黑+时代+自+新+石器+就+	root	3	7
train-s1577	人类+	ccomp	1	2
train-s1578	化石+个+这+	advcl	1	4
train-s1578	Lees+	root	1	2
train-s1578	肠骨+这+	ccomp	1	3
train-s1578	于+种+古喙龙+的+一+Paleorhinus+bransoni+	xcomp	2	8
train-s1579	尽头+在+部+公园+东南+的+步道+系统+森林+公园+步道+的+核心+野木+方向+向+西北+公园+	root	4	19
train-s1580	人次+旅游+7.8%+人次+全国+旅游+的+	root	2	8
train-s1580	部分+大+自+国内+斯洛维尼亚+	parataxis	3	6
train-s1581	经+	xcomp	1	2
train-s1581	居民+41.2%+的+业+服务+	root	2	6
train-s1581	44.8%+工业+	parataxis	2	3
train-s1581	14.0%+农业+	parataxis	2	3
train-s1582	产地+物种+该+的+模式+安汶+印度尼西亚+	root	2	8
train-s1583	然而+阿道夫+弗里德里希+并+未+实际+过+	root	6	8
train-s1584	月+在+年+1991+8+航空+英国+	root	2	8
train-s1584	777+架+15+波音+	advcl	1	5
train-s1584		xcomp	0	1
train-s1584	权+架+15+选择+机+奇异+的+发动+	ccomp	2	9
train-s1585	日+同年+月+12+29+航空+美国+大陆+787+架+10+	root	3	12
train-s1586	着+	advcl	1	2
train-s1586	A380+将+营运+	ccomp	3	4
train-s1586	空中+巴士+不+并+威胁+对+波音+的+	root	3	9
train-s1587	的+	acl:relcl	1	2
train-s1587		acl	0	1
train-s1587	状况+在+出入口+所有+的+均+应+在+底部+模具+	root	6	11
train-s1587	若+水孔+把+冷却+在+侧边+	xcomp	3	7
train-s1587	则+可能+工作+	parataxis	3	4
train-s1587	水孔+把+冷却+在+上面+	advcl	2	6
train-s1587	如+溢漏+	xcomp	2	3
train-s1587	可能+	advcl	1	2
train-s1587	同样+则+水+冷却+到+位置+模具+内部+塑胶+成型+	parataxis	5	11
train-s1588	了+战+山+考柯+山+和+考牙+之+	advcl	2	9
train-s1588	年+1981+队+泰北+志愿+自卫+成功+泰共+	root	4	9
train-s1589	农业+对+泰国+的+非常+	advcl	2	6
train-s1589	灾难+	root	1	2
train-s1589	泰国+地位+国+世界+主要+农业+的+	ccomp	2	8
train-s1590	船上+最为+之+	acl:relcl	3	4
train-s1590	是+舱+头等+的+大+	advcl	3	6
train-s1590	处+于+烟囱+第一+第二+和+	root	3	7
train-s1590		acl	0	1
train-s1591		advcl	0	1
train-s1591	号+铁达尼+日+于+年+1912+月+4+10+城市+从+英国+英格兰+南部+港口+南安普顿+纽约+美国+	root	4	19
train-s1592	都+同样+	advcl	2	3
train-s1592	环境+号+铁达尼+的+舱+等+二+舱+甚至是+等+三+的+居住+室+和+休息+甚至+可以+舱+和+客轮+当时+许多+的+头等+	root	4	26
train-s1593	年+1657+儿子+他+的+奥朗则布+	root	2	7
train-s1593	沙迦罕+被+于+堡+阿格拉+	parataxis	4	6
train-s1593	围+城堡+四+	parataxis	1	4
train-s1593	河+护城+公里+2.5+	ccomp	2	5
train-s1593	墙+米+20余+	parataxis	2	4
train-s1594	年+1857+印度+暴动+	root	3	5
train-s1594		acl	0	1
train-s1594	士兵+英国+官员+和+政府+墙壁+从+陵+泰姬玛哈+的+任意+宝石+石+和+青金+	parataxis	4	16
train-s1595	附近+陆+泰姬+不准+	root	2	5
train-s1595	要+	advcl	1	2
train-s1595	或+车+电动+	conj	2	4
train-s1595	游客+	parataxis	1	2
train-s1595	机+小型+摄影+机+照相+手机+和+	xcomp	1	8
train-s1596	社区+本+共+户+2018+	root	3	6
train-s1596	人口+总+5557+	parataxis	2	4
train-s1596	为+小组+34+个+居民+	parataxis	2	6
train-s1597	日+年+2007+月+3+22+电脑+神达+	root	2	9
train-s1597	电脑+与+泰安+	xcomp	1	4
train-s1597	比例+换股+	parataxis	1	3
train-s1597	1+	acl	1	2
train-s1597	电脑+神达+电脑+泰安+	ccomp	2	5
train-s1597	1.26+	acl	1	2
train-s1597		parataxis	0	1
train-s1597	季+在+该年+第三+换股+	ccomp	2	6
train-s1597	电脑+泰安+将+为+体+神达+电脑+旗下+事业+	parataxis	4	10
train-s1597	品牌+电脑+泰安+的+则+电脑+由+神达+	parataxis	3	9
train-s1597		xcomp	0	1
train-s1598	最早+年+于+1958+	advcl	2	5
train-s1598	河+泰州+引江+年+1995+	root	2	6
train-s1598	年+1999+河道+桥梁+枢纽+工程+项+三+主体+	parataxis	2	10
train-s1598	运行+	parataxis	1	2
train-s1599	日+同年+月+11+27+泳儿+Star+于+湾+九龙+国际+展贸+中心+Hall+了+会+大型+会+比+感应+泳儿+音乐+更+的+音乐+会+泳儿+Close+To+You+Live+音乐+	root	5	33
train-s1599	会+此+音乐+其后+在+同样+会+与+感应+泳儿+音乐+	parataxis	4	12
train-s1599	分别+专辑+在+同名+会+泳儿+Close+To+You+Live+音乐+版+和+Close+To+You+第二+	parataxis	2	18
train-s1599		acl	0	1
train-s1600	县+中国+新疆+维吾尔+区+自治+喀什+地区+泽普+的+	acl:relcl	2	11
train-s1600	农场+泽普+是+个+一+级+乡镇+行政+	root	5	9
train-s1601	政府+县+镇+香水+	root	2	5
train-s1601	编码+邮政+为+	parataxis	2	4
train-s1602		root	0	1
train-s1602	资料+一半+型+V+在+颈+她+的+	ccomp	3	9
train-s1603		acl	0	1
train-s1603	山+洛夫森+物种+1158+个+植物+	root	2	7
train-s1603	其中+更+	parataxis	2	3
train-s1603	物种+个+4+的+	ccomp	2	5
train-s1603	当地+	ccomp	1	2
train-s1604	是+瑞士+的+	advcl	2	4
train-s1604	于+右岸+该国+东部+河+莫埃索+	advcl	2	7
train-s1604	洛恩+	root	1	2
train-s1604	州+格劳宾登+	ccomp	1	3
train-s1604		xcomp	0	1
train-s1604	面积+8.17+	parataxis	2	3
train-s1604	高度+海拔+1,480+	parataxis	2	4
train-s1604	人口+年+2011+	parataxis	1	4
train-s1604	居民+一半+超过+语+罗曼什+	parataxis	2	6
train-s1604	密度+人口+平方公里+每+1+	parataxis	3	6
train-s1605		root	0	1
train-s1605	春+年+2007+为+	ccomp	2	5
train-s1605	新+的+	acl:relcl	2	3
train-s1605	警察+可以+奖金+$5,000+$10,000+到+的+签约+	parataxis	3	9
train-s1606	其中+香侬+帕搏+Sharon+Papa+了+警长+助理+	root	4	9
train-s1607	警署+洛城+	root	1	3
train-s1607	资源+广泛+的+力量+用+民+空中+	ccomp	2	8
train-s1607	全国+第三+的+	acl:relcl	3	4
train-s1608	碑+该+纪念+为+材质+黑色+岩+花岗+的+	root	3	10
train-s1608	底部+名字+警官+殉职+的+	parataxis	2	6
train-s1609	比赛+场+这+	root	1	4
train-s1609	球迷+天使+情绪+把+不满+的+通通+身上+在+摩尔+	ccomp	4	11
train-s1609	最+的+	csubj	2	3
train-s1609	而+又+于+摩尔+本人+	parataxis	4	6
train-s1610	为了+框架+平方英尺+316,700+米+29420+2+钢+结构+支撑+	xcomp	2	11
train-s1610	的+	acl:relcl	1	2
train-s1610	系列+一+到+建设+体系+土+混凝+结构+的+在+水平+场+竞技+包厢+和+的+	root	3	17
train-s1610	的+	acl:relcl	1	2
train-s1611	项目+整个+	root	1	3
train-s1611		advcl	0	1
train-s1611	场+洛杉矶+纪念+体育+竞技+依然+	parataxis	2	7
train-s1612	是+市+瑞士+沃州+洛桑+的+个+一+火车+	acl	4	10
train-s1612	站+洛桑+火车+为+一+重要+的+际+地区+	root	5	10
train-s1613	为+一+式+通过+火车+	advcl	4	6
train-s1613	站+洛桑+火车+于+处+铁路+洛桑+日内瓦+铁路+洛桑+奥尔滕+铁路+辛普朗+的+交汇+	root	3	16
train-s1614	于+特隆赫姆+的+	acl:relcl	3	4
train-s1614	是+间+一+挪威+足球+	advcl	4	6
train-s1614	日+于+年+1917+月+5+19+	advcl	1	8
train-s1614	初时+为+奥特+Odd+	advcl	3	5
train-s1614	会+洛辛堡+足球+Rosenborg+Ballklub+RBK+年+到+1927+才+叫+洛辛堡+	root	5	13
train-s1615	全长+洛阳+轨道+交通+线+号+1+规划+22.97+	root	2	10
train-s1615	其中+线路+高架+公里+1.40+	acl	3	6
train-s1615	段+过渡+公里+0.47+	conj	2	5
train-s1615	线+地下+公里+17.45+	conj	2	5
train-s1616	年+1697+年+至+1777+洛雷托+曾+为+首府+省+加利福尼亚+的+	root	5	13
train-s1617		acl	0	1
train-s1617	租界+在+原+英+银行+中国+实业+银行+商+英+麦加利+厂+平和+打包+洋行+保安+	root	2	17
train-s1617	路+江汉+	parataxis	1	3
train-s1617	路+青岛+	parataxis	1	3
train-s1617	路+青岛+	parataxis	1	3
train-s1617	路+青岛+	parataxis	1	3
train-s1617		acl	0	1
train-s1618	县+中国+省+浙江+市+湖州+长兴+所+的+	acl:relcl	3	10
train-s1618	镇+洪桥+是+个+一+	root	3	6
train-s1619		acl	0	1
train-s1619	年+八+方丈+寺+少林+禅师+至善+图+一+藏宝+	root	3	11
train-s1619	可+	parataxis	1	2
train-s1619	以+廷+清+	xcomp	2	4
train-s1620	由于+不+文+俄+	xcomp	3	5
train-s1620	了+地图+制+俄+	advcl	2	5
train-s1620	年+光绪+十八+年+1892+案+帕米尔+争界+中+俄+洪+钧+弹劾+们+官员+的+联名+	root	4	18
train-s1621		acl	0	1
train-s1621	能+污水+从+物+性+溶解+的+状态+和+胶体+的+生化+可+有机+固体+以及+悬浮+物质+和+其他+一些+	advcl	3	22
train-s1621	能+被+污泥+活性+的+	acl:relcl	4	6
train-s1621	它+同时+也+能+磷素+部分+一+氮素+和+	root	5	10
train-s1622		advcl	0	1
train-s1622		xcomp	0	1
train-s1622	污泥+经过+的+底部+从+池+沉淀+	root	2	8
train-s1622	为+污泥+接种+	advcl	2	4
train-s1622	至+池+曝气+	advcl	2	4
train-s1622	部分+其中+大+以+浓度+池+曝气+的+悬浮+固体+浓度+和+生物+微+	parataxis	3	15
train-s1622		acl	0	1
train-s1622	的+	acl:relcl	1	2
train-s1622		acl	0	1
train-s1622	系统+从+	advcl	1	3
train-s1622	生物+微+为+污泥+剩余+	parataxis	3	6
train-s1623	日+于+年+2009+月+9+6+	advcl	1	8
train-s1623	主要+社区+于+西岛+地区+及+附近+的+人+华+	advcl	2	11
train-s1623	教会+泉+活水+	root	1	4
train-s1623	话+文+中+普通+为+服务+	ccomp	3	7
train-s1624		acl	0	1
train-s1624	为+种+两+	advcl	2	4
train-s1624	而+活用+动词+语+现代+日+形容+的+的+	root	3	10
train-s1624	用法+从+文+古典+日+	advcl	1	6
train-s1624	而+	xcomp	1	2
train-s1624	介绍+分别+	parataxis	1	3
train-s1625	也+了+财富+美国+77%+的+	advcl	3	7
train-s1625	他们+力+元+2万亿+美+的+购买+	root	2	8
train-s1626	此外+也+著作+更多+的+	root	3	6
train-s1626	虽然+并+未+	xcomp	3	4
train-s1626	流求+隋代+的+个+这+是+现在+的+	ccomp	3	9
train-s1626	流求+将+隋代+为+台湾+的+	acl:relcl	3	7
train-s1626	但是+却+见解+对+种+这+着+态度+不以为然+相当+的+	parataxis	5	12
train-s1627	在+周围+溪水+	advcl	2	4
train-s1627	酒杯+的+	acl:relcl	2	3
train-s1627	托盘+把+在+水面+上游+的+	advcl	2	7
train-s1627	人们+	root	1	2
train-s1627	其+水流+沿+	ccomp	2	4
train-s1628	目前+系统+市+济南+快速+公交+共+线路+条+6+线路+及+条+1+摆渡+	root	4	16
train-s1628	全长+线+号+一+10.5+	csubj	2	6
train-s1628	日+于+年+2008+月+4+22+	advcl	1	8
train-s1628	共+站点+个+17+	advcl	2	5
train-s1628	于+东站+路+黄冈+	advcl	2	5
train-s1628	于+西站+全福+桥+立交+	parataxis	2	6
train-s1629	而+他+同时+	parataxis	3	4
train-s1629	罪名+贪污+全面+	ccomp	2	4
train-s1629	济南+山东+	advcl	1	3
train-s1629	日+年+2007+月+9+5+主犯+案+爆炸+段+义和+陈+志+被+死刑+	root	4	16
train-s1630	距离+影线+	root	1	3
train-s1630	区域+绘制+所+	parataxis	1	4
train-s1630		parataxis	0	1
train-s1630	距离+	parataxis	1	2
train-s1630	区域+绘制+所+	parataxis	1	4
train-s1631	早年+都+过+斗争+军事+	advcl	4	6
train-s1631	清+	advcl	1	2
train-s1631	明+的+	acl:relcl	2	3
train-s1631	后+	advcl	1	2
train-s1631	学者+位+这+三+都+于+学术+	root	4	8
train-s1632	是+古代+中国+个+一+重要+的+史学+学术+	acl	6	10
train-s1632	史学+浙东+也是+派别+儒家+学术+之+	root	3	8
train-s1633	学院+每年+生+名+200余+中国+政府+金+奖学+留学+	root	3	11
train-s1634	它+于+侧+山脉+西+高止+的+下风+	root	3	9
train-s1634	屏风+如同+座+一+	advcl	1	5
train-s1634	山脉+西+高止+风+潮湿+	parataxis	2	6
train-s1634	海+阿拉伯+的+	acl:relcl	2	4
train-s1635	海拔+浦那+560+	csubj	2	4
train-s1635	于+边缘+高原+德干+的+西部+	root	2	7
train-s1636	内容+版本+OVA+的+篇+追忆+虽然+原著+与+漫画+并+出入+太大+	root	5	14
train-s1636	但+风格+其+却+版+与+之前+的+电视+动画+大大+	parataxis	5	12
train-s1637	的+	acl:relcl	1	2
train-s1637		xcomp	0	1
train-s1637	方面+车辆+EXE+较多+座位+型+30000+也+为+主流+	root	5	11
train-s1638		root	0	1
train-s1638		acl	0	1
train-s1638	网站+会+直接+游标+在+	ccomp	4	6
train-s1638	着+滑鼠+	advcl	2	3
train-s1638	文字+段+一+图像+或+	ccomp	1	6
train-s1638	这+也+于+广告+式+浮动+	parataxis	4	7
train-s1639	结构+站+世界+海上+的+共+层+两+	root	3	9
train-s1639	月台+其中+个+一+岛式+于+下层+	parataxis	3	8
train-s1639	而+上层+则+为+车站+	parataxis	5	6
train-s1640	据+年+1996+	xcomp	2	4
train-s1640	费用+项目+总+元+5.83亿+美+	root	2	7
train-s1641	县+海丰+海+南+中国+	root	2	6
train-s1641	沿海+多+	parataxis	2	3
train-s1641	群峰+部+西北+	parataxis	1	4
train-s1641	中部+则+为+	parataxis	3	4
train-s1642	她+曾经+次+19+冠军+网球+满贯+大+	root	4	9
train-s1642	其中+	parataxis	1	2
train-s1642	纪录+	advcl	1	2
train-s1642	的+冠军+次+8+温布顿+网球+赛+锦标+女+单+	xcomp	2	11
train-s1642	她+也+被+	parataxis	3	4
train-s1642	是+员+伟大+史上+最+的+女子+网球+运动+之+	xcomp	2	11
train-s1643	也+为+要冲+方向+市+天津+东西+南北+和+的+交通+	advcl	3	12
train-s1643	路口+寺+海光+常年+交通+	root	3	6
train-s1644	统计+海关+是+海关+依法+对+贸易+进出口+货物+的+统计+	root	6	12
train-s1645	时期+在+这+地+战争+海上+的+发生+也+	root	3	10
train-s1645	海域+从+欧洲+远洋+	xcomp	2	5
train-s1645	着+	advcl	1	2
train-s1645	此+因+要求+对+性+船舰+的+耐航+能力+与+作战+的+	parataxis	2	13
train-s1645	吨位+船舰+	parataxis	1	3
train-s1645	武器+	conj	1	2
train-s1645	并+装甲+钢铁+	conj	2	4
train-s1645	工业+的+	acl:relcl	2	3
train-s1645		acl	0	1
train-s1645	主义+在+资本+发展+和+迅速+舰队+武器+与+快速+	parataxis	3	11
train-s1646		acl	0	1
train-s1646	年+在+1973+年+至+1998+船厂+该+了+潜艇+艘+298+	root	4	13
train-s1646	其中+潜艇+艘+41+核+潜艇+以及+艘+68+特种+	parataxis	2	11
train-s1647	虽然+任务+有的+可以+全权+	ccomp	4	6
train-s1647	国王+的+	acl:relcl	2	3
train-s1647	长官+	ccomp	1	2
train-s1647	兵力+	csubj	1	2
train-s1647	的+	acl:relcl	1	2
train-s1647	都是+小+	advcl	2	3
train-s1647	但+这些+	root	2	3
train-s1647	作战+规模+大+的+	xcomp	1	5
train-s1648	产地+物种+该+的+模式+山+海南+五指+	root	2	9
train-s1649	年+2004+集团+海航+总局+向+民航+	root	3	8
train-s1649		xcomp	0	1
train-s1649	重新+企业+旗下+的+航空+	advcl	2	6
train-s1649	集团+中国+新华+航空+	xcomp	1	5
train-s1650	基地+航空+新华+的+营运+将+在+机场+北京+首都+国际+	root	4	12
train-s1651	海因茨+伦敦+年+于+1970+于+癌症+	csubj	4	8
train-s1651	可能+	root	1	2
train-s1651		xcomp	0	1
train-s1651	他+是+个+一+老+	ccomp	4	6
train-s1652	还+了+制度+贵族+等级+	advcl	3	6
train-s1652	亨利+克里斯多夫+了+亲王+个+4+公爵+个+8+伯爵+个+22+男爵+个+37+骑士+和+个+14+	root	3	20
train-s1653	世纪+至+16+人+西班牙+已经+岛上+在+了+城市+座+15+	root	6	13
train-s1654	代数+完全+海廷+是+学+无点+拓扑+的+	root	3	9
train-s1655	的+	acl:relcl	1	2
train-s1655	勘探+与+能力+与+开采+对照+的+	csubj	3	8
train-s1655	而+	root	1	2
train-s1655	年+年+2000+2011+消费+中国+国+石油+吨+从+2.2亿+至+吨+4.7亿+	advcl	5	15
train-s1655	年+2011+55%+石油+中国+的+进口+	ccomp	3	8
train-s1656	尤其+是+海珊+	advcl	3	4
train-s1656	年+2002+伊拉克+为+目标+战争+美国+反恐+的+	root	4	10
train-s1656	这+最终+了+战争+年+2003+的+美+伊+	parataxis	4	10
train-s1657	伊拉克+沙乌地阿拉伯+对+以色列+和+的+	acl:relcl	3	7
train-s1657	导弹+腿+飞毛+是+种+一+科技+低+	root	4	9
train-s1658	其中+	root	1	2
train-s1658		acl	0	1
train-s1658	武器+贫铀+大火+油田+疫苗+和+炭疽+	ccomp	2	8
train-s1659	为+长者+人士+及+残疾+	xcomp	2	6
train-s1659	中心+海湾+花园+客户+服务+年+于+2011+	root	2	9
train-s1659	并+大堂+于+座+第3+地下+	advcl	2	7
train-s1659		acl	0	1
train-s1659	机+部+一+楼梯+电动+	ccomp	1	6
train-s1659	人士+有+需要+	ccomp	1	4
train-s1660	月+年+2010+10+湾+海盗+	root	2	7
train-s1660	发射+	parataxis	1	2
train-s1660	卫星+	advcl	1	2
train-s1660	网站+将+个+一+BT+到+轨道+地球+	parataxis	2	9
train-s1660		acl	0	1
train-s1661		acl	0	1
train-s1661	营帐+	advcl	1	2
train-s1661	旅程+他们+	root	2	3
train-s1661		advcl	0	1
train-s1661	并且+自行+	conj	2	3
train-s1662	是+种+一+	acl	2	4
train-s1662		acl	0	1
train-s1662	于+颜色+系+蓝色+的+种+一+	xcomp	2	8
train-s1662	色+海蓝+也是+种+一+传统+中国+的+	root	4	9
train-s1663	山+贡嘎+	advcl	1	3
train-s1663	沟+海螺+冰川+以+海拔+低+现代+冰瀑+大+温泉+和+高山+而+	root	3	14
train-s1664	故事+则+第一+	root	1	4
train-s1664	海神+波塞冬+欲+	advcl	2	4
train-s1664	仙女+海+安菲特里忒+为+	ccomp	2	5
train-s1664	为+贞洁+	xcomp	2	3
train-s1664	然而+安菲特里忒+至+山脉+阿特拉斯+	ccomp	4	6
train-s1665	游戏+Comic+于+夏季+年+2010+的+Market+78+	root	2	10
train-s1666	是+俄罗斯+的+	advcl	2	4
train-s1666	于+低地+左岸+河+科雷马+的+科雷马+	advcl	2	8
train-s1666	湖+涅尔皮奇耶+	root	1	3
train-s1666	国+萨哈+共和+	ccomp	1	4
train-s1666		xcomp	0	1
train-s1666	面积+237+	parataxis	2	3
train-s1666	湖水+主要+雨水+融雪+和+	parataxis	3	6
train-s1667	线+整个+海岸+是+圣彼得堡+的+一+	root	4	8
train-s1668	北京+地+	advcl	1	3
train-s1668		acl	0	1
train-s1668	羊肉+涮+还+常+糖蒜+与+烧饼+和+	root	4	9
train-s1669	羊肉+的+	acl:relcl	2	3
train-s1669	主要+是+	advcl	2	3
train-s1669	食材+后来+也+了+肥牛+	root	5	6
train-s1670	现时+地区+在+亚洲+的+	acl:relcl	3	6
train-s1670	气+液化+天然+主要+	root	2	5
train-s1670	气田+自+架+部+澳大利亚+西北+的+大陆+的+天然+	xcomp	1	11
train-s1670		acl	0	1
train-s1670	气田+该+	parataxis	1	3
train-s1670	必和必拓+石油+英国+雪佛龙+物产+三井+商事+三菱+集团+蚬壳+Woodside+和+企业+个+七+共同+	ccomp	2	17
train-s1671	团体+对于+制作+自身+而+	advcl	2	6
train-s1671	其实+都+能够+角色+	advcl	4	5
train-s1671	曲+片头+曲+和+片尾+演出+跟+动画+大多+公式+的+成本+低+分镜+预算+和+	root	2	17
train-s1672	以来+	advcl	1	2
train-s1672	此外+版本+新+方面+在+作画+亦+批评+一些+	root	5	10
train-s1673	雾+浓+	advcl	1	3
train-s1673	蚩尤+	root	1	2
train-s1673	部队+黄帝+的+	ccomp	1	4
train-s1674	最后+成+	advcl	2	3
train-s1674	管+条+两+主要+的+大+淋巴+胸管+管+与+右+淋巴+	ccomp	2	13
train-s1674	再+静脉+	advcl	2	3
train-s1674	管+所有+淋巴+而+重新+循环+血液+	root	4	8
