sent_id	clause_text	lds_n	word_n
train-s2103	由+	1	1
train-s2103	联播+华视+中视+公视+电视+中天+台+纬来+育乐+共同+	6	10
train-s2103	连线+晚会+相信+希望+募款+并+台+与+日本+电视+同步+	7	11
train-s2104	起源+于+曲艺+地区+华+北+的+民间+说唱+	5	9
train-s2104	盛行+相声+明朝+在+即+已+	4	6
train-s2105	如此+	1	1
train-s2105	变换+正+因为+者+两+才+可以+互相+	5	8
train-s2106	是+只有+时+	2	3
train-s2106	中+	1	1
train-s2106	传播+波+混合+波+非+频+单+介质+在+频散+	6	10
train-s2106	有+群速+相速+和+才+差别+	3	6
train-s2107	下+	1	1
train-s2107	属+是+科+苦苣苔+的+个+一+	4	7
train-s2107	植物+属+盾座苣苔+学名+Epithema+为+柔弱+多汁+草本+	4	9
train-s2108	是+故事+本片+剧情+	2	4
train-s2108	叙述+	1	1
train-s2108	有+女孩+位+一+小+Casey+	3	6
train-s2108	思念+由于+实在+太+母亲+	4	5
train-s2108	亡故+已经+的+	1	3
train-s2108	唤回+她+此+因+想+魔法+借由+来+灵魂+母亲+的+	7	11
train-s2108	没有+但是+她+却+万万+也+	5	6
train-s2108	想到+	1	1
train-s2108	变成+会+发生+因为+状况+连串+一+意外+的+而+玩具+将+她+个+一+美丽+的+Eve+娃娃+真人+	12	20
train-s2108	变成+真人+的+	2	3
train-s2108	给+生活+女孩+的+	3	4
train-s2108	带来+娃娃+位+这+趣事+许多+	4	6
train-s2108	之间+	1	1
train-s2108	培养+她们+者+两+也+出+真情+	4	7
train-s2108	关心+彼此+的+	1	3
train-s2108	改变+从此+生活+Casey+的+	3	5
train-s2108	使得+出现+Eve+的+	3	4
train-s2108	有点+原本+孤僻+的+	2	4
train-s2108	开始+Casey+	1	2
train-s2108	有+了+体验+全新+的+	3	5
train-s2109	中+	1	1
train-s2109	定义+系统+在+布尔+逻辑+符+所有+运算+都+能+方式+以+种+这+明确+地+	11	16
train-s2110	在+天球+	1	2
train-s2110	上+	1	1
train-s2110	划出+可是+进动+由于+轴+地球+自转+的+真北+周期+以+年+大约+25,800+的+圆弧+个+一+完整+的+	14	20
train-s2111	全称+隧道+山+真武+隧道+渝+黔+高速+公路+重庆+绕城+高速+线+环+二+山+真武+	10	17
train-s2112	因为+	1	1
train-s2112	外在+客体+于+我+	2	4
train-s2112	一样+正+如+	3	3
train-s2112	在+知识+我+	1	3
train-s2112	之中+	1	1
train-s2112	判断+我+只+能+	3	4
train-s2112	一致+知识+我+对+客体+的+是否+知识+与+我+对+客体+的+相+	11	14
train-s2113	介绍+下面+所+的+	2	4
train-s2113	宣称+们+家+评论+们+和+理论+一些+的+者+支持+普遍+	5	12
train-s2113	忽略+论+符合+了+作用+人+关系+真理+的+	4	9
train-s2113	中+	1	1
train-s2114	上+	1	1
train-s2114	试图+理论+种+这+本质+	3	5
train-s2114	间+	1	1
train-s2114	建立+思想+在+陈述+或+事物+与+客体+或+关系+关系+真理+	6	12
train-s2114	上+	1	1
train-s2114	独立+于+人+	2	3
train-s2114	涉及+关系+该+的+	3	4
train-s2114	独立+并+于+关系+其他+真理+	3	6
train-s2114	存在+关系+该+理论+可以+而+	4	6
train-s2115	加强+表现+期间+任+报+在+真理+主编+的+大大+了+地位+	6	12
train-s2115	作+布哈林+为+家+资深+马克思+主义+理论+的+	6	9
train-s2116	一+真相+是+系列+小说+倪+匡+笔下+科幻+卫+斯理+之+	7	12
train-s2117	在+船+打捞+	2	3
train-s2117	上+	1	1
train-s2117	遇见+卫+斯理+意外+刘+根生+	2	6
train-s2118	相似+属+与+睡莲+外观+	3	5
train-s2118	分类+莲属+过去+曾+被+为+科+睡莲+	5	8
train-s2118	在+印度+中国+与+	2	4
train-s2118	混为一谈+常+属+将+二+这+	3	6
train-s2118	上+	1	1
train-s2118	亲近+目+与+整个+睡莲+都+不+	5	7
train-s2118	是+但+莲属+实际+	4	4
train-s2118	属+于+支+目+山龙眼+的+一+	3	7
train-s2119	末+	1	1
train-s2119	有+年代+自+70+人+上海+就+习惯+	5	8
train-s2119	穿+睡衣+宽松+暴露+不+的+整套+	5	7
train-s2119	下楼+的+	2	2
train-s2119	逛街+或+	1	2
train-s2119	中+	1	1
train-s2119	使用+作品+拍摄+	2	3
train-s2119	展示+了+情景+	2	3
train-s2119	穿+人+上海+着+睡衣+	2	5
train-s2119	上街+的+	1	2
train-s2119	表示+记者+美国+摄影+贾斯丁+瓜里利亚+Justin+Guariglia+曾+著作+在+其+年+2008+的+上海+行星+PlanetShanghai+并+	11	19
train-s2119	特色+风尚+种+这+是+上海+的+一+大+	5	9
train-s2120	送到+大岛+马六甲+Pulau+Besar+	2	5
train-s2120	埋葬+最后+遗体+督+江谷+的+被+	6	7
train-s2121	在+大陆+欧+亚+非洲+和+	4	6
train-s2121	发现+家+科学+曾+过+化石+瞪羚+	4	7
train-s2121	到+上新世+从+更新世+的+	2	5
train-s2122	例如+	1	1
train-s2122	上+	1	1
train-s2122	到达+扭曲+透过+虫洞+的+空间+可以+快速+点+从+平面+空间+的+A+点+B+	10	16
train-s2122	不是+而+	1	2
train-s2122	经过+路径+直线+	2	3
train-s2122	到+点+A+点+B+的+	3	6
train-s2123	交配+的+	1	2
train-s2123	受+时份+会+	2	3
train-s2123	影响+地区+所+	2	3
train-s2123	发生+但+大+都是+月+在+2-3+	5	7
train-s2124	在+州+缅因+的+	3	4
train-s2124	发现+研究+	1	2
train-s2124	争竞+它们+郊狼+与+赤狐+或+不+并+怎么+	5	9
train-s2125	猎食+它们+很少+但+亦+会+	5	6
train-s2125	如+动物+较大+的+狐+貂+鼬鼠+狗+细小+的+家猫+及+	6	12
train-s2126	致恐+短尾猫+其他+的+	1	4
train-s2126	原因+疾病+意外+猎杀+饥饿+及+是+	5	7
train-s2127	猎食+短尾猫+会+鹿+尤其+在+	3	6
train-s2127	缺乏+冬天+猎物+细小+时+	3	5
train-s2127	太多+数量+鹿+的+的+	2	5
train-s2127	时候+或是+	2	2
train-s2128	猎食+动物+大小+不同+的+	3	5
train-s2128	随+之+	1	2
train-s2128	更换+短尾猫+并+会+手法+捕猎+	5	6
train-s2129	里+	1	1
train-s2129	保持+岁月+漫长+的+语言+矮人+各地+的+的+了+一致+惊人+的+	7	13
train-s2129	之间+	1	1
train-s2129	用+部落+矮人+能+	2	4
train-s2129	沟通+以+	1	2
train-s2130	主张+一贯+	1	2
train-s2130	反对+主义+中国+民族+主义+和+美国+帝国+	6	8
train-s2130	受到+他+因而+评价+	3	4
train-s2130	化+极+两+的+	1	4
train-s2131	进行+案+对+故宫+南院+宣判+审+二+	4	8
train-s2131	判决+日+年+2012+月+9+20+法院+台湾+高等+仍+	6	11
train-s2131	等+	1	1
train-s2131	无罪+石+守谦+被告+名+5+	3	6
train-s2132	设置+会+评议+委员+	3	4
train-s2132	评议+	1	1
train-s2132	决定+经+学校+全国+高等+	4	5
train-s2132	命名+铁道+以+的+	1	4
train-s2132	更名+年+2010+高校+唯一+全国+所+一+学院+庄+石家+铁道+为+大学+庄+石家+铁道+	9	17
train-s2133	来+	1	1
train-s2133	深受+年+多+生+该校+毕业+	3	6
train-s2133	欢迎+单位+用人+	1	3
train-s2133	保持+率+就业+连年+在+96%+	3	6
train-s2133	以上+	1	1
train-s2134	具有+重建+此桥+的+发展+对于+西班牙+的+意义+重要+的+经济+	7	12
train-s2135	发生+但+年+1955+年+及+1956+了+	5	8
train-s2135	使+大火+场+两+	1	4
train-s2135	沦+墟+石湖+为+颓垣+败瓦+	2	6
train-s2135	重建+年+1964+才+	2	4
train-s2135	完成+	1	1
train-s2135	是+物+现有+墟内+建筑+多+的+	5	7
train-s2135	建立+当时+才+	2	3
train-s2136	位+于+大道+第六+第七+和+的+	5	7
train-s2136	间+	1	1
train-s2136	赋予+期间+在+段+这+街区+街+克里斯多弗+被+政府+区+曼哈顿+名称+街+石墙+Stonewall+Place+的+性+纪念+	9	20
train-s2137	成+村+今天+的+石牌+已+为+部分+中心+市+广州+城区+新+的+一+	6	15
train-s2138	主持+年+2001+石+琼璘+论坛+中央+台+电视+世纪+新+科技+	7	12
train-s2139	出生+市+于+省+湖南+长沙+	4	6
train-s2139	毕业+大学+于+中国+传媒+	4	5
train-s2139	人+石+琼璘+为+中国+中央+台+电视+节目+主持+	7	10
train-s2140	位+于+县+中国+新疆+族+维吾尔+区+自治+若羌+的+	7	11
train-s2140	湖泊+硝库尔+是+个+一+	4	5
train-s2140	平方千米+面积+约+为+13+	4	5
train-s2141	在+岛上+	1	2
train-s2141	爆发+日+年+1945+月+2+16+日+至+月+3+26+军+日+军+和+美+战役+岛+硫磺+	11	20
train-s2141	惨重+方+双+均+死伤+	3	5
train-s2141	支援+军+日+的+	3	4
train-s2141	受+机场+新竹+	1	3
train-s2141	重创+	1	1
train-s2142	中+	1	1
train-s2142	虚拟+科学+在+机+计算+化+硬体+虚拟+是+种+一+对+机+计算+系统+或+操作+的+	12	18
train-s2143	称+被+为+	1	3
train-s2143	化+平台+虚拟+	2	3
train-s2143	称+架设+对+机+虚拟+的+管理+和+现在+也+被+为+	8	12
train-s2143	化+器+伺服+虚拟+	2	4
train-s2144	有+他们+	1	2
train-s2144	叫做+小孩+个+一+罗夫+沙洛蒙+Rolf+Salomon+	2	8
train-s2145	由+原子+金属+	1	3
train-s2145	之间+	1	1
train-s2145	束缚+引力+核+原子+电子+与+离域+的+静电+在+一起+	6	11
train-s2146	研究+在+样品+代亚布罗+峡谷+陨石+时+	5	7
train-s2146	来+州+自+亚利桑那+的+	4	5
train-s2146	发现+了+矿石+罕有+的+硅+碳化+	3	7
train-s2146	下+	1	1
train-s2146	存在+条件+在+自然+的+	3	5
train-s2146	命名+年+1893+亨利+莫瓦桑+之+将+为+石+莫桑+	4	10
train-s2147	层压+粒子+将+硅+碳化+纸上+在+	3	7
train-s2147	制成+就+能+握带+砂纸+滑板+和+的+	6	8
train-s2148	复制+次+一+副本+个+多+	2	6
train-s2148	也是+的+	2	2
train-s2148	可以+	1	1
train-s2148	多+每+碳纸+层+一+白纸+和+	3	7
train-s2148	复制+就+会+多+副本+个+一+	4	7
train-s2148	不足+直到+压力+	2	3
train-s2148	无法+	1	1
train-s2148	传到+颜色+将+白纸+	1	4
train-s2148	上+	1	1
train-s2149	作+此外+碳酸镁+还+可+为+剂+制酸+药+便秘+药品+肠胃+相关+	8	13
train-s2149	等+	1	1
train-s2150	摩擦+后+	1	2
train-s2150	边+	1	1
train-s2150	带走+粒子+移动+石块+在+土石+松散+又+薄弱+又+的+	7	11
train-s2151	制造+方法+以+此+最初+出来+的+	4	7
train-s2151	含有+浓度+磷酸+大约+P2O5+23%+33%+至+的+	6	9
train-s2151	进行+再+蒸馏+稀释+或+	2	5
train-s2151	调整+成+浓度+	2	3
train-s2151	要+想+的+	1	3
train-s2152	配置+有时+被+成+液体+	3	5
train-s2152	供+剂+铁锈+转化+	3	4
train-s2152	浸泡+金属+	1	2
train-s2153	强调+家+学+社会+人类+	2	5
train-s2153	扎实+的+	2	2
train-s2153	稳固+与+	1	2
train-s2153	调查+借由+田野+	2	3
train-s2153	探究+组织+人群+特定+的+社会+	3	6
train-s2153	包含+其中+组织+风俗+经济+政治+与+调解+法律+冲突+与+模式+消费+交换+亲属+结构+与+家庭+的+关系+性别+养育+儿童+化+与+社会+宗教+	17	27
train-s2153	等等+	1	1
train-s2154	指+正义+社会+Social+justice+原则+	3	6
train-s2154	内+	1	1
train-s2154	分担+责任+上+	2	3
train-s2154	安排+地位+社会+	2	3
train-s2154	分配+及+资源+	1	3
train-s2154	符合+社会+在+一+正义+的+	4	6
train-s2155	之后+	1	1
train-s2155	改制+公司+将+为+公司+同仁社+通运+股份+有限+	5	9
train-s2155	继续+大战+次+二+子+萧+园+之+萧+五常+	5	10
train-s2155	经营+	1	1
train-s2155	取代+运输+在+公路+运输+铁路+后+	4	7
train-s2155	随+之+	1	2
train-s2155	没落+但+公司+也+	4	4
train-s2156	认为+被+的+	2	3
train-s2156	鳞骨+是+	1	2
train-s2156	来+最近+骨头+个+其中+一+可能+自+于+坐骨+懒爪龙+的+	8	12
train-s2157	采用+原理+这+一+	3	4
train-s2157	求出+了+体积+方盖+牟合+的+	3	6
train-s2157	算出+父子+祖+冲之+两+进而+体积+球+	4	8
train-s2158	荒诞不经+然而+文献+文字+神代+之+多半+	4	7
train-s2158	崇尚+文字+神代+之+	3	4
train-s2158	处+学者+这些+多半+被+以+名+罪+不敬+之+	6	10
train-s2159	上映+年+于+2014+即将+的+	3	6
train-s2159	电影+兵+奶爸+神偷+3+之+小小+是+部+一+美国+3D+电脑+动画+喜剧+	10	15
train-s2159	等+	1	1
train-s2159	主演+史提夫+卡尔+人+	3	4
train-s2159	Illumination+商+制片+为+Entertainment+	2	5
train-s2159	影业+商+发行+为+环球+	3	5
train-s2160	宿舍+楼+三+楼+和+四+分别+为+男+女生+	7	10
train-s2160	宿舍+楼+五+为+教职员+	3	5
train-s2161	是+的+	2	2
train-s2161	由+	1	1
train-s2161	推选+亲王+日耳曼+的+出来+	2	5
train-s2161	徒具+皇帝+时代+中古+的+但+仅+空名+	4	8
train-s2161	不及+力+对+地方+的+控制+远远+掌握+他们+对+庄园+自己+家族+的+	10	14
train-s2162	受到+在+未+干预+皇帝+的+帮助+或+之下+	6	9
train-s2162	上+	1	1
train-s2162	团结+力量+自己+的+	3	4
train-s2162	作战+亲王+地方+的+日耳曼+并+人+与+维京+	6	9
train-s2163	上+	1	1
train-s2163	没+实际+帝国+神圣+罗马+帝国+与+东+罗马+关系+什么+直接+	9	12
train-s2163	说+这里+的+	1	3
train-s2163	加+帝国+罗马+应+帝国+与+神圣+罗马+	5	8
train-s2163	区别+以+	1	2
train-s2164	之间+	1	1
train-s2164	形成+然而+对抗+皇帝+教皇+和+的+间接+的+了+命运+日耳曼+的+未来+	9	14
train-s2165	叛乱+	1	1
train-s2165	占领+城市+城堡+和+	3	4
train-s2165	由+的+	2	2
train-s2165	驻守+他们+	1	2
train-s2165	宣布+军队+皇帝+的+并+	3	5
train-s2165	解放+地方+这些+被+	2	4
train-s2166	影响+个性+也+会+强度+宝贝+神奇+的+	5	8
train-s2166	影响+其+的+	1	3
train-s2166	素质+是+宝贝+神奇+本身+的+	4	6
train-s2166	而非+但+	2	2
train-s2166	战斗+在+时+	1	3
train-s2166	提供+效果+额外+	2	3
train-s2167	找出+另外+部+第三+被+了+镜头+一些+穿帮+	5	9
train-s2168	译+召唤+神秘+Tru+Calling+译+一+呼叫+致命+港+唤+灵+	5	12
train-s2168	追凶+	1	1
train-s2168	推出+公司+福斯+广播+的+	2	5
train-s2168	剧+是+电视+	2	3
train-s2169	运用+能力+超+	2	3
train-s2169	挽救+不但+去+生命+	2	4
train-s2169	帮助+她+还+	2	3
train-s2169	重重+困难+的+	1	3
train-s2169	像是+家人+她+	2	3
train-s2169	有+毒瘾+的+	2	3
train-s2169	姐姐+她+律师+	2	3
train-s2169	没有+感+责任+的+	3	4
train-s2169	弟弟+以及+赌徒+	2	3
train-s2170	移除+手册+美国+的+精神+疾病+诊断+统计+与+DSM+已+了+症+神经+分类+个+这+	9	17
train-s2170	反映+了+	1	2
train-s2170	决定+编者+	1	2
train-s2170	提供+描述+行为+患病+时+的+	4	6
train-s2170	机制+而+不是+隐性+的+心理+	4	6
train-s2170	作+为+准则+诊断+	2	4
train-s2171	具有+票据+所+的+	2	4
train-s2171	是+效力+法律+	1	3
train-s2171	为了+	1	1
train-s2171	保证+结果+必然+	2	3
train-s2171	行使+权利+连带+的+	3	4
train-s2172	逝世+到+他+年+1960+	3	5
train-s2172	止+为+	1	2
train-s2172	设计+海德克+始终+在+相机+新+	4	6
train-s2173	适用+机+台+这+照相+尤其+照相+于+肖像+	5	9
train-s2174	亮相+这+是+她+在+界+日本+艺能+的+首次+	8	10
train-s2175	到+新闻+产经+	2	3
train-s2175	工作+年+1991+年+平成+3+福岛+香织+	5	8
train-s2176	死亡+日+月+5+14+人员+站+福岛+核电+名+一+抢险+突然+	7	13
train-s2177	承认+首相+日本+菅+直人+英勇+他们+的+	4	8
train-s2178	在+厂+上海+沪东+造船+厂+和+广州+黄埔+造船+	8	10
train-s2178	建造+的+	1	2
train-s2178	下水+年+2003+首舰+级+福池+886+号+湖+千岛+舰+和+号+二+887+号+湖+微山+同时+	7	19
train-s2178	也是+而+后+	2	3
train-s2178	建造+厂+沪东+黄埔+和+两+轮流+舰+后续+	5	9
train-s2179	在+多伦多+的+	2	3
train-s2179	开始+现在+人+福清+已经+	3	5
train-s2179	涉及+	1	1
train-s2179	如+各行各业+行业+冷暖气+工程+室内+室外+和+装修+园艺+景观+屋顶+房地产+	9	13
train-s2179	等+	1	1
train-s2180	间+	1	1
train-s2180	销售+该车+年+在+10+了+辆+3百多万+	5	8
train-s2181	时+	1	1
train-s2181	中+	1	1
train-s2181	编入+被+市+鸟取+	2	4
train-s2181	成+目前+村+福部+已+合并+在+年+2004+的+平成+大+为+町+市+鸟取+的+市辖+町+福部+	12	20
train-s2182	反映+规则+礼节+也许+了+规则+社会+的+伦理+	4	9
train-s2182	反映+或者+它+也许+了+状态+社会+个+这+现在+的+	6	11
train-s2183	位+牙齿+禽龙+的+最初+目前+在+馆+威灵顿+纽西兰+的+纽西兰+国家+博物+	7	14
train-s2183	没有+但+并+	2	3
train-s2183	展出+被+	1	2
train-s2184	断裂+的+	1	2
train-s2184	指出+道罗+下颌+借由+个+一+	4	6
train-s2184	并非+舌头+禽龙+的+	2	4
train-s2184	类似+长颈鹿+	1	2
train-s2185	有+雄性+性腺+个+叶+单+的+管+输精+尾部+及+个+一+	8	13
train-s2185	特化+为+的+	2	3
train-s2185	交配+	1	1
train-s2185	用+	1	1
train-s2186	使+雄性+能+	2	3
train-s2186	受精+同体+雌雄+	1	3
train-s2186	选择+同体+雌雄+会+优先+精子+雄性+的+	5	8
train-s2187	光顾+通常+料理+私宅+之前+	3	5
train-s2187	订位+都+要+预先+	3	4
train-s2187	多+人数+容纳+一般+不会+于+人+10+	4	8
train-s2188	长+同时+他+也是+公司+秋山+国际+贸易+股份+有限+的+董事+	9	12
train-s2189	进步+的+	1	2
train-s2189	证明+而+反证+对+预测+的+则是+	6	7
train-s2190	认为+它+首先+	2	3
train-s2190	进行+圣灵+银河+系+对+银河+领导+精神+	4	8
train-s2190	教导+阶级+教士+被+	2	4
train-s2190	相信+必须+	1	2
train-s2190	由+运行+技术+基地+各项+科学+的+都是+	5	8
train-s2190	中+	1	1
train-s2190	进行+圣灵+银河+冥冥+在+操作+	3	6
train-s2191	中+	1	1
train-s2191	计划+是+编篡+科+百+全书+个+一+野心勃勃+最+的+	6	11
train-s2191	止+现在+到+为+	2	4
train-s2191	完成+它+仍然+未+	3	4
train-s2192	局限+募集+KKR+的+资本+主要+于+者+部分+一+小+投资+	6	12
train-s2192	包括+其中+这+就+家族+希尔曼+Hillman+银行+和+第一+芝加哥+	7	11
train-s2193	部分+是+城市+城市+西班牙+科尔多瓦+的+一+	4	8
train-s2193	之间+	1	1
train-s2193	居住+人+犹太+集中+的+	2	5
train-s2193	街区+区+科尔多瓦+犹太+世纪+在+10+世纪+到+15+曾+为+	9	12
train-s2194	车站+该站+为+地下+	3	4
train-s2194	设计+岛式+站台+	2	3
train-s2195	文+英+	1	2
train-s2195	由+的+	2	2
train-s2195	创刊+学院+麻省+理工+年+于+1899+	4	7
train-s2195	杂志+创业+科技+Technology+Review+是+	4	6
train-s2196	除+此+以外+	2	3
train-s2196	中+	1	1
train-s2196	移除+功能+Google+Chrome+的+下列+器+在+龙+浏览+被+	7	11
train-s2196	禁用+或+	1	2
train-s2197	邻近+境内+芬兰+最+的+	2	5
train-s2197	库赫莫+城镇+是+	2	3
train-s2197	卡亚尼+与+	1	2
train-s2198	上+	1	1
train-s2198	总结+战役+次+这+军事+从+	3	6
train-s2198	过+于+	1	2
train-s2198	低估+了+敌人+	2	3
train-s2198	大胜+战役+在+布拉格+后+	2	5
train-s2198	没有+	1	1
train-s2198	穷追+	1	1
train-s2198	不舍+	1	1
train-s2198	停+下来+	1	2
train-s2198	围攻+当初+而是+坚城+	3	4
train-s2198	给+腓特烈+了+军+奥+机+	4	6
train-s2198	喘息+之+	1	2
train-s2199	政府+机构+王室+是+中央+	3	5
train-s2199	政府+机构+诸侯+大夫+和+的+是+地方+	6	8
train-s2200	成+为+王+	2	3
train-s2200	称+时期+这+一+君主+国家+的+最高+又+天子+天王+	5	11
train-s2201	成立+女水+中国+年+直到+2004+才+	4	7
train-s2201	落后+国家+相比+欧+美+一些+发达+水球+很是+	6	9
train-s2201	不好+成绩+最初+并+	2	4
train-s2202	下台+年+1916+袁+世凯+	3	5
train-s2202	当政+	1	1
train-s2202	中+	1	1
train-s2202	配上+乐曲+	1	2
train-s2202	作+政府+北洋+年+于+1919+歌+将+尚书+的+卿云+为+	8	12
train-s2202	歌+国歌+是+为+次+第二+卿云+	5	7
train-s2203	提议+日+年+1930+月+3+24+人+许多+党+国民+	5	11
train-s2203	使用+	1	1
train-s2203	作+党歌+为+国歌+	2	4
train-s2204	召开+三中全会+中共+届+十一+后+	2	6
train-s2204	获+月+年+1978+12+冤案+田+汉+	4	8
train-s2204	平反+	1	1
train-s2204	通过+会议+大会+届+第五+全国+人民+代表+次+第五+决议+	5	11
train-s2204	撤销+歌词+	2	2
train-s2204	通过+月+年+1978+3+大会+全国+代表+人民+的+	4	10
train-s2204	恢复+日+年+1982+月+12+4+	4	7
train-s2204	国歌+词+原+曲+军+义勇+进行+之+曲+为+国+中华+人民+共和+	8	14
train-s2205	成立+年+1949+国+中华+人民+共和+以后+	4	8
train-s2205	形成+而+了+状态+	3	4
train-s2205	对峙+政府+个+两+中国+的+	2	6
train-s2205	指+此+因+现时+国歌+中国+可+国歌+中华+民国+国歌+及+中华+人民+国+共和+	10	16
train-s2206	在+南京+	1	2
train-s2206	召开+日+年+1936+月+7+10+日+至+14+党+国民+二中全会+届+五+	8	15
train-s2207	位+于+街+中国+广西+族+壮+区+自治+县+全州+县城+十字+旧址+	8	14
train-s2207	单位+前委+中国+工农+红军+军+第七+为+个+一+省级+文物+保护+	9	13
train-s2207	遗址+为+革命+	2	3
train-s2207	物+及+革命+纪念+建筑+	4	5
train-s2207	单位+类型+为+批+第四+广西+族+壮+区+自治+文物+保护+	8	12
train-s2207	日+时间+公布+为+年+1994+月+7+8+	5	9
train-s2208	使用+微博+网站+这些+门户+的+都+了+域名+域名+其+门户+的+子+t.xxxx.com+	7	15
train-s2208	用+微博+新浪+t.sina.com.cn+	1	4
train-s2208	用+微博+腾讯+t.qq.com+	1	4
train-s2208	用+微博+搜狐+t.sohu.com+	1	4
train-s2208	用+微博+网易+t.163.com+	1	4
train-s2209	予+以+否认+	2	3
train-s2209	称+Reserve+Primary+Fund+则+	4	5
train-s2209	相对+于+者+其他+投资+	3	5
train-s2209	并无+指令+中投+公司+赎回+权+优先+	5	7
train-s2210	机构+它+到底+是+个+一+投资+	5	7
train-s2210	机构+还是+政府+	2	3
train-s2210	有+似乎+因素+级别+行政+的+	3	6
train-s2210	收益+决策+它+很多+不是+化+纯粹+市场+的+投资+	6	10
train-s2210	结果+和+评估+风险+的+	3	5
train-s2211	诗+经+五+就是+经典+家+儒+的+	4	8
train-s2211	书+	1	1
train-s2211	礼+	1	1
train-s2211	易+	1	1
train-s2211	春秋+	1	1
train-s2212	认为+他+	1	2
train-s2212	着重+只+一字一句+	1	3
train-s2212	理解+如果+去+	2	3
train-s2212	掌握+就+不+能够+意思+作者+作品+整片+的+	6	9
train-s2212	换+	1	1
train-s2212	言+之+	1	2
train-s2212	了解+心意+作者+的+	3	4
train-s2212	重要+是+非常+的+	2	4
train-s2212	意思+	1	1
train-s2213	含有+体内+它+	1	3
train-s2213	成份+成分+丰富+EPA+是+蛇油+种+一+主要+	6	9
train-s2214	形成+诗歌+派+现代+之后+	1	5
train-s2214	由+理论+创作+其+诗歌+的+	3	6
train-s2214	提出+孙+作云+年+于+1935+正式+	4	7
train-s2215	上+	1	1
train-s2215	称+君主+历史+中国+的+最初+为+帝+皇+王+天子+	7	11
train-s2215	等+	1	1
train-s2215	始+皇帝+则+于+始皇+秦+	3	6
train-s2215	认为+	1	1
train-s2215	统一+秦朝+国+六+的+	3	5
train-s2215	无+功绩+	1	2
train-s2215	及+人+能+	2	3
train-s2215	取+皇+皇+三+的+帝+和+帝+五+的+	6	10
train-s2215	合并+	1	1
train-s2215	使用+称号+皇帝+的+	3	4
train-s2215	命名+来+自己+	1	3
train-s2215	称+他+于是+皇帝+始+	4	5
train-s2216	成立+民国+中华+后+	1	4
train-s2216	有+虽+	1	2
train-s2216	拥+张+勋+	2	3
train-s2216	复辟+溥仪+	1	2
train-s2216	自称+袁+世凯+又+皇帝+中华+帝国+	4	7
train-s2216	在+东北+中国+	2	3
train-s2216	扶植+日本+皇帝+国+满洲+之+傀儡+政权+溥仪+	5	9
train-s2216	告终+但+都+失败+以+	3	5
train-s2217	上调+再次+油价+	1	3
train-s2217	激起+日+年+2011+月+4+7+发改委+国家+再次+	5	10
train-s2217	不满+民众+	1	2
train-s2218	称+而+此前+报道+日报+第一+财经+的+	5	8
train-s2218	高+油价+中国+的+已经+于+美国+	4	7
train-s2218	下+	1	1
train-s2218	疑问+问题+在+这些+人们+开始+	4	6
train-s2218	如此+之+	1	2
train-s2218	高+什么+为+油价+中国+会+	4	6
train-s2219	改名+年+1988+学院+中国+矿业+为+大学+中国+矿业+	5	10
train-s2219	题写+年+1988+邓+小平+亲笔+学校+为+了+校名+	5	10
train-s2220	受到+期间+在+此+工作+学院+的+教学+	4	8
train-s2220	破坏+严重+	1	2
train-s2221	无误+如果+信息+报名+	2	4
train-s2221	除外+单位+招生+将+考生+为+位+一+每+推免生+	5	10
train-s2221	寄送+证+准考+	2	3
train-s2222	乃+区划+原+行政+区划+年+1949+民国+中华+之+	5	10
train-s2222	前+	1	1
train-s2223	公里+400+	1	2
train-s2223	列车+是+时速+综合+高速+检测+	4	6
train-s2223	以+	1	1
train-s2223	基础+组+型+CRH380B+电力+动车+为+	4	7
train-s2223	采用+CIT400B+CRH380B-002+但+了+头型+CRH380C+北车+的+	4	9
train-s2224	由+该车+	1	2
train-s2224	负责+所+中国+铁道+科学+院+研究+基础+设施+检测+研究+集成+系统+	9	13
train-s2224	由+组+动车+	1	3
train-s2224	设计+公司+长春+轨道+客车+股份+有限+	5	7
train-s2224	制造+	1	1
train-s2225	塑造+形象+根据+童话+安徒生+女儿+海+的+的+	5	9
train-s2225	来到+哥本哈根+从+上海+	1	4
train-s2225	放+在+展馆+	2	3
train-s2225	展出+同时+期间+在+世博+国宝+丹麦+铜像+人鱼+小+美+将+中央+	8	13
train-s2226	后+	1	1
train-s2226	迁移+会+世博+展馆+将+会+到+区+无锡+滨湖+	6	10
train-s2227	宣布+日+月+12+5+中央+中国+党+国民+正式+	5	10
train-s2227	停止+党部+中央+政府+和+	3	5
train-s2227	在+广州+	1	2
train-s2227	办公+	1	1
train-s2227	前往+人员+各+机关+工作+分批+武汉+	4	7
train-s2227	办公+日+年+1927+月+2+21+政府+武汉+国民+正式+	6	11
train-s2228	起源+大学+一些+中国+著名+学校+于+教会+	5	8
train-s2229	集中+徒+中国+教+天主+最+的+	3	7
train-s2229	河北+省份+是+	2	3
train-s2229	占+1/3+全国+	2	3
train-s2230	培养+学校+这些+都+中国+为+了+份子+大量+知识+	5	10
train-s2230	吸收+了+教育+西方+的+	3	5
train-s2231	时段+其中+4:00+北京+时间+每天+8:00+12:00+21:00+和+为+主要+新闻+	9	13
train-s2232	接+着+	1	2
train-s2232	起+	1	1
train-s2232	接+原来+着+时段+在+故事+中国+神话+的+	6	9
train-s2232	后面+	1	1
train-s2232	挪动+则是+前+向+	2	4
