sent_id	clause_text	clause_deprel	c_phrase_n	word_n
w01130099	随后+音乐家+被+汤姆+罗宾逊+为+回归+重大+	root	4	9
w01130100	翼+在+祈祷+和+年+1992+中+他+队友+和+乐队+盗用轮+的+艾根+次+再+一+了+歌曲+首+几+	root	5	22
w01130101	兄弟+拉费蒂+的+歌手+作曲家+兼+吉姆+共同+	ccomp	2	9
w01130101	由+其中+歌曲+首+三+他+年代+于+世纪+20+70+公司+迪卡+唱片+	root	4	15
w01130102	在+年+1994+无法+之中+	xcomp	4	6
w01130102		xcomp	0	1
w01130102	拉费蒂+重新+了+单曲+他+在+乐队+游荡者+时+的+父亲+她+不+再+喜欢+我+	root	4	17
w01130103	拉费蒂+休+和+墨菲+一起+的+	acl:relcl	3	7
w01130103	单曲+这+是+最后+首+两+后者+年+于+1998+	root	3	11
w01131060	了+项目+该+	advcl	2	4
w01131060	人+33万+至少+其中+人员+名+1万+技术+	root	3	9
w01131076	斯大林+	root	1	2
w01131076		xcomp	0	1
w01131076	安全部+在+国家+内+网络+自己+的+	advcl	2	8
w01131076	阿巴库莫夫+以+地位+贝利亚+在+部门+该+强力+内+的+统治+	ccomp	3	12
w01132042	贝登+自+地区+和+乌夏克吞+的+	acl:relcl	2	7
w01132042	数据+	root	1	2
w01132042	地点+这些+特征+地区+玛雅+低地+的+文化+发展+	ccomp	2	10
w01132056	文章+汤普逊+的+	root	1	4
w01132056	玛雅人+是+平和+非常+的+	ccomp	3	6
w01132056	因为+他们+措施+明显+的+抵抗+	xcomp	3	7
w01132081	找到+图像+在+美洲+中+史前+文本+和+中+未+记录+帆船+的+相反+	root	2	15
w01132081	理论+	ccomp	1	2
w01132081	玛雅人+当时+的+	ccomp	1	4
w01132081	舟+独木+为+工具+主要+的+水上+交通+	ccomp	3	9
w01133014	下来+的+	acl:relcl	2	3
w01133014	了+角色+编剧+的+	advcl	2	5
w01133014	故事+	xcomp	1	2
w01133014	的+	acl:relcl	1	2
w01133014	萨诺斯+邪恶+为+	ccomp	2	4
w01133014	开始+集+在+一+中+史达林+故事+这些+其后+集+在+多+之中+	root	4	14
w01133014	系列+漫威+下来+的+	acl:relcl	3	5
w01133016		advcl	0	1
w01133016	的+	acl:relcl	1	2
w01133016	中期+在+世纪+20+年代+70+史达林+同时+还+故事+为+科幻+星际+遨游+了+故事+系列+一+	root	7	19
w01134009	祖母+三岛+的+是+德川+家康+的+直系+	root	4	9
w01134062		advcl	0	1
w01134062	训练+举重+	xcomp	1	3
w01134062	训练+年+1955+三岛+星期+每+次+三+年+在+生命+的+最后+15+内+从+未+	root	4	18
w01134078	三岛+生前+了+品牌+个+一+民族+	root	4	8
w01134078	的+	acl:relcl	1	2
w01135034	年+2011+布朗特+代言人+伊夫+圣+罗兰+鸦片+香水+	root	3	10
w01135035	出演+布朗特+了+电影+年+2011+的+英国+喜剧+鱼跃+奇缘+电影+该+	root	2	14
w01135035	导演+莱塞+霍尔斯道姆+伊云+麦葵格+姬丝汀+和+史葛+汤玛丝+共同+	ccomp	3	11
w01135036	了+大电影+迪士尼+的+布偶+	advcl	2	6
w01135036	同年+她+服务员+小妹+猪+的+	root	3	7
w01135037	出演+她+了+电影+年+2012+的+年+五+婚约+电影+该+	root	2	13
w01135037	导演+尼古拉斯+斯托勒+杰森+西格尔+共同+	ccomp	3	7
w01135038	电影+美国+科幻+时凶+猎杀+	xcomp	1	6
w01135038	莱恩+约翰逊+的+	acl:relcl	2	4
w01135038	一起+的+	csubj	2	3
w01135038	有+开始+月+年+2011+1+布朗特+还+布鲁斯+威利斯+乔瑟夫+以及+高登+李维+该片+月+于+年+2012+9+	root	3	21
w01136029	瓦伦蒂诺+	root	1	2
w01136029		xcomp	0	1
w01136029	角色+形象+典型+	ccomp	2	4
w01136029	为+阿拉伯人+个+一+的+	acl:relcl	3	6
w01136074	兴趣+	advcl	1	2
w01136074	约瑟夫+申克+	root	1	3
w01136074	妻子+他+的+诺玛+塔尔梅奇+瓦伦蒂诺+和+版本+在+罗密欧+茱丽叶+与+的+另+一+中+对手戏+	ccomp	4	18
w01137050	月+于+11+秘密+了+德国+	advcl	4	7
w01137050	议长+枢密院+哈利法克斯+勋爵+了+希特勒+官员+和+其他+德国+	root	3	11
w01137068	穿过+军队+德国+边境+之后+张+伯伦+发言+在+对+内阁+的+中+责任+把+于+德国+奥地利+和+	root	5	20
w01137087	在+时+	xcomp	2	3
w01137087	边境+	advcl	1	2
w01137087	捷克斯洛伐克+	xcomp	1	2
w01137087	月+五+枪杀+士兵+捷克+边境+了+农民+苏台德+地区+个+两+德国+他们+	root	3	15
w01137087	检查+边境+	xcomp	1	3
w01138045	街上+	advcl	1	2
w01138045	当时+呆+玛塞尔+经常+人+个+一+在+房间+里+皮雅芙+莫+和+墨+则+	root	4	16
w01138045	酒吧+	advcl	1	2
w01138045	或+	conj	1	2
w01139043	在+史密斯+后+	xcomp	3	4
w01139043	但+这些+被+几乎+全+都+了+	root	6	8
w01139090	主题+小说+系列+云雀+的+另+一+	root	1	8
w01139090	技术+现代+信息+	xcomp	1	4
w01140030	就+伊雷娜+约里奥+居里+	advcl	2	5
w01140030	年+早+在+1926+迈尔+	root	2	6
w01140030		xcomp	0	1
w01140030	她+和+一起+	advcl	2	4
w01140030	罗娜+以+	ccomp	2	3
w01140030	实验室+他+的+的+	ccomp	2	5
w01140030	如何+出+样本+自己+的+钋+	xcomp	3	7
w01140031	支付+汉斯+佩特森+能够+费用+罗娜+的+之后+约里奥+居里+就+	root	3	12
w01140031		xcomp	0	1
w01140031	研究所+巴黎+居里+	advcl	1	4
w01140031	罗娜+分离+钋+	ccomp	2	4
w01140032	罗娜+了+方法+种+一+更好+的+	root	3	8
w01140032	钋源+的+	acl:relcl	2	3
w01140032	和+射线+α+	conj	2	4
w01140033	领域+在+该+认可+之后+	advcl	3	6
w01140033	着+技术+这些+钋+以及+小块+一+	advcl	2	8
w01140033	她+了+研究所+镭学+	root	3	5
w01140034	钋+小块+这+一+	root	1	5
w01140034	样本+实验室+钋+	advcl	1	4
w01140034	罗娜+能够+工作+研究所+	ccomp	3	5
w01140034	下来+的+	acl:relcl	2	3
w01141025	了+电视台+蒙特利尔+的+加拿大+	advcl	2	6
w01141025	期间+年+2013+的+休假+她+主持人+天气+预报+节目+嘉宾+	root	3	12
w01141077	下来+	advcl	1	2
w01141077	她+了+选手+头号+种子+莎拉+埃拉尼+	csubj	3	8
w01141077	冠军+的+	acl:relcl	2	3
w01141077	但+失败+以+	root	2	4
w01141137		advcl	0	1
w01141137	人+	ccomp	1	2
w01141137	布沙尔+地+局+三+	root	3	5
w01142013	了+约克+公爵+三世+理查+金雀花+	advcl	2	7
w01142013	爱德华+四世+理查+和+三世+在内+的+	acl:relcl	2	8
w01142013	生+女儿+他们+的+西西莉+了+孩子+个+几+乔+于是+为+了+祖母+公爵+英国+位+两+约克+的+	root	6	21
w01142031	约翰+冈特+的+年+于+1399+	root	2	7
w01142063	释放+骑士+李维+被+追随者+他+的+则+被+伦敦塔+	root	5	11
w01143015	不久+前+刚+演员+和+女+葛洛丽亚+霍尔登+	advcl	3	9
w01143015	在+后+	xcomp	2	3
w01143015	他+但+却+仍然+着+妻子+	root	6	7
w01143037	奥黛丽+赫本+的+	acl:relcl	2	4
w01143037	电影+在+龙凤+配+1954+中+他+了+弟弟+亨弗莱+鲍嘉+花花公子+	root	4	13
w01143037	的+	acl:relcl	1	2
w01144031	下来+的+	acl:relcl	2	3
w01144031	周期+在+选举+中+他+	root	2	6
w01144031		xcomp	0	1
w01144031	次+第三+	xcomp	1	3
w01144056	进行+竞选+年+1980+的+总统+里根+在+总统+和+时任+吉米+卡特+之间+当时+正+发酵+危机+国内+危机+以及+伊朗+人质+的+持续+	root	4	26
w01144063	参议院+在+了+胜利+年+1952+以来+的+次+第一+	advcl	3	11
w01144063	共和党+但+议院+在+众+却+仅仅+了+	root	6	9
w01144063	席+34+远远+于+民主党+	ccomp	4	6
w01144063	席位+多数+大+的+	acl:relcl	2	5
w01144084	日+在+月+4+11+	advcl	1	6
w01144084	康复+身体+后+他+为+了+总统+位+第一+时任+美国+	root	5	12
w01144084	暗杀+在+中+下来+的+	acl:relcl	3	6
w01144086	里根+	root	1	2
w01144086		xcomp	0	1
w01144086	了+生命+他+的+	advcl	2	5
w01144086	上帝+	ccomp	1	2
w01144086	他+能够+	ccomp	2	3
w01144086	梦想+伟大+更+的+	xcomp	1	5
w01146051	坚定+地+	advcl	2	3
w01146051		csubj	0	1
w01146051	才是+主义+马克思+的+指导+	ccomp	3	6
w01146051	布洛克+同时+还+	root	3	4
w01146051	于+内涵+传统+神秘+中+的+人文+	xcomp	2	8
w01146099	于+目标+它+未来+的+	advcl	2	6
w01146099	必要+	advcl	1	2
w01146099	神学+种+一+恰当+更为+的+	root	1	7
w01147010	她+的+	acl:relcl	2	3
w01147010	在+歌+成功+协议+歌曲+出版+之后+	xcomp	5	8
w01147010	贝贝+年+于+1991+家+将+纳什维尔+田纳西州+的+	root	4	10
w01147018	她+所+的+	acl:relcl	3	4
w01147018	创作+凯莎+贝贝+和+一起+了+歌曲+史蒂芬+只有+当时+她+岁+16+找到+凯莎+随后+了+作曲家+成员+政治+文献+乐队+大卫+加姆逊+后者+	root	4	26
w01147018	她+为+	xcomp	1	3
w01147122	月+年+2015+8+之前+凯莎+未+并+信息+多少+专辑+张+第三+录音室+的+	root	4	16
w01147122	自己+即将+的+	acl:relcl	3	4
w01148068	轮到+次+这+他+了+但+他+	root	3	8
w01148068		xcomp	0	1
w01148068	她+不+再+愿意+他+了+	ccomp	6	7
w01149002	普尔市+于+多塞特郡+的+	advcl	1	5
w01149002	威尔斯市+萨默塞特郡+的+	advcl	1	4
w01149002	赖特+但+	root	2	3
w01149077	是+名+一+	advcl	2	4
w01149077	兄弟+埃德加+赖特+的+奥斯卡+电影+为+他+的+剧本+	root	3	11
w01149077	艺术+概念+	conj	1	3
w01149077	并+画册+宣传+	conj	2	4
w01149088	是+导演+新生代+加斯+詹宁斯+的+	advcl	2	7
w01149088	赖特+电影+在+他+的+银河系+漫游+指南+血+及+滴+第二+中+	root	2	14
w01149088		xcomp	0	1
w01150044	大国+六+	root	1	3
w01150044	请求+	xcomp	1	2
w01150044	阿尔巴尼亚+的+	acl:relcl	2	3
w01150045	初+会议+月+年+1912+12+伦敦+之+大使+大国+六+了+	root	3	13
w01150045	计划+个+一+阿尔巴尼亚+的+	xcomp	1	6
w01150045	的+	acl:relcl	1	2
w01150046	相反+他们+	root	2	3
w01150046		xcomp	0	1
w01150046	仍然+于+统治+宗主国+奥斯曼+的+	advcl	3	7
w01150046	阿尔巴尼亚+但+政府+自治+	ccomp	3	5
w01150047	在+帝国+奥斯曼+明显+很+就+要+马其顿+领土+及+其+之后+	xcomp	7	13
w01150047	阿尔巴尼亚+与+的+	acl:relcl	2	4
w01150047	大国+六+到+	root	2	4
w01150047	他们+必须+决定+自己+的+	ccomp	3	6
w01150048	日+年+1913+月+5+30+的+	acl:relcl	2	8
w01150048	构成+阿尔巴尼亚+的+民族+	advcl	1	5
w01150048	其+的+	acl:relcl	2	3
w01150048	分割+条约+伦敦+领土+将+大部分+给+了+同盟+巴尔干+只+了+地区+中央+	root	4	15
w02001041	为了+大众+	xcomp	2	3
w02001041	剧场+个+一+露天+大台阶+教堂+迈克尔+圣+前+的+上+	ccomp	2	12
w02001041	建+年+在+1925+了+剧场+此+现在+仍+在+观众+各样+各种+的+	root	6	15
w02001069	庆典+节日+日+于+年+1955+月+4+30+	root	2	10
w02002032	信号+个+34+消防+报警+的+	acl:relcl	2	7
w02002032	年+1882+系统+个+一+电报+使用+	root	3	8
w02002093	了+下来+	advcl	2	3
w02002093	年+1992+场地+剧场+该区+以前+木偶+的+现+已+演员+被+员工+和+	root	5	15
w02002120	战末+在+大战+次+第二+世界+的+	acl:relcl	2	8
w02002120	被+	xcomp	1	2
w02002120	这+一+跟+建筑+市+中心+少数+之+	root	2	9
w02003037	卖给+年+1832+修道院+以前+的+符腾堡+被+了+制造商+乔格+莱辛巴哈+Georg+Reichenbach+	root	1	15
w02003037	那儿+把+棉花厂+个+一+	xcomp	2	6
w02003070	年代+从+世纪+20+60+初+就+下来+的+	acl:relcl	4	10
w02003070	市民+伊斯兰+主要+土耳其+自+	root	3	6
w02004008	他们+之间+的+	csubj	2	4
w02004008	是+教堂+圣+彼得+圣+保罗+修道院+的+	root	2	9
w02004021	历史性+的+	acl:relcl	2	3
w02004021	于+世纪+13+	advcl	2	4
w02004021	市政厅+德国+Obermarsberg+并+战争+在+年+三十+后+了+修补+	root	5	12
w02004065	地方+个+这+的+	acl:relcl	2	5
w02004065	原因+对于+大家+理解+很多+不同+的+	root	3	8
w02005026	米+四千+	advcl	1	3
w02005026	的+	acl:relcl	1	2
w02005026	公园+金门+里+植物园+天文馆+花园+日本+水族馆+和+	root	2	10
w02005027	的+	acl:relcl	1	2
w02005027	旧金山人+当地+	ccomp	1	3
w02005027	和+	conj	1	2
w02005027	它+是+个+一+	root	3	5
w02005028	于+初期+世纪+20+年代+90+	advcl	2	7
w02005028	公园+旧金山+芳草地+The+Yerba+Buena+Garden+于+顶部+中心+莫斯克尼+北部+会议+的+	root	3	15
w02005029	里面+纪念碑+马丁+路德+金+Martin+Luther+King,+Jr.+的+	root	2	11
w02006036	年代+从+世纪+20+60+起+经济+城市+该+的+就+一直+急剧+	root	5	14
w02006081	大选+年+2010+中+工党+能+了+选票+所有+选区+个+七+的+	root	5	14
w02007008	人们+时间+对+事件+的+发生+顺序+及+发展+了+讨论+热烈+的+	root	4	14
w02007032	月+年+2012+4+总理+土耳其+埃尔多安+	root	2	8
w02007032	藉由+运河+伊斯坦堡+	xcomp	2	4
w02007032	计划+其+政府+来+海峡+博斯普鲁斯+	ccomp	3	7
w02007032	之+与+的+	acl:relcl	2	4
w02007061	奥斯曼人+想+要+	root	3	4
w02007061	步+一+	advcl	1	3
w02007061	谷物+被+	ccomp	2	3
w02007061	因为+他们+谷物+对+需求+很大+的+	xcomp	4	8
w02007074	黑海+	advcl	1	2
w02007074	保留+帝国+奥斯曼+俄国+和+想+战舰+他们+的+但+想法+这+一+	root	3	14
w02007074		xcomp	0	1
w02008010	当时+影响+最+的+	acl:relcl	4	5
w02008010	属+范围+在+其+内+它+于+一+文化+之+其中+遗址+很多+都+很+	root	5	16
w02008028	就+地点+像+多数+大+欧+南+的+	advcl	2	9
w02008028	研究+该+可+追溯+到+至+世纪+公元+前+5+	root	5	11
w02008038	时代+红铜+最+的+	acl:relcl	3	5
w02008038	年+在+公元+前+3300+的+	acl:relcl	2	7
w02008038	人+可能+是+冰人+奥兹+Ötzi+	root	6	7
w02008055	他们+当时+原本+山上+	root	4	5
w02008065	技术+从+上+	advcl	1	4
w02008065	另外+镀铜+这+一+过程+	root	2	6
w02008065		xcomp	0	1
w02009002	严重性+革命+农村+的+出现+及+	root	1	7
w02009002	法庭+凡尔赛+议会+和+国民+感到+	ccomp	2	7
w02009025	发生+事件+该+巴黎+在+它+	root	2	7
w02009025	因为+价格+面包+持续+	xcomp	3	5
w02009025	及+供应+	conj	2	3
w02009025	本来+就+已经+而+感到+的+	acl:relcl	6	7
w02009025	人们+更加+	ccomp	2	3
w02009087	在+时+	xcomp	2	3
w02009087	不够+	advcl	1	2
w02009087	在+时+	xcomp	2	3
w02009087	国王+次+多+被+出来+	root	4	6
w02011012	获得+赞美诗+好评+一致+观众+	root	2	6
w02011012		xcomp	0	1
w02011029	我+	root	1	2
w02011029		advcl	0	1
w02011029	运动会+届+第一+国际+奥林匹克+	ccomp	1	6
w02012042	大战+次+第一+世界+了+转变+政治+殖民+的+新发展+和+	root	3	12
w02013015	革命+英国+的+工业+革命+比+国家+其他+任何+的+工业+都+	root	3	13
w02013033	危机+苏伊士+运河+了+局限+如+力量+旧殖民地+帝国+大英+法国+和+在+世界+个+这+里+的+	root	3	19
w02013033	不断+的+	acl:relcl	2	3
w02013076	掌权+在+年+1933+国社党+的+后+各处+都+想+旧殖民地+	root	5	12
w02013093	芬兰+波兰+诸国+及+波罗的海+	advcl	1	6
w02013093	革命+在+年+1917+俄国+后+国家+一些+了+独立+	root	4	11
w02014013	他+匈牙利+对+的+	acl:relcl	3	5
w02014013	方法+最后+个+一+	root	1	5
w02014013	大选+自由+	xcomp	1	3
w02014030	年+在+1867+协约+奥+匈+妥协+后+	advcl	3	9
w02014030	皇帝+奥地利+国王+兼+匈牙利+弗朗茨+约瑟夫+一世+非常+	root	2	10
w02014030	国+两+	advcl	1	3
w02014030	平等+君主制+	xcomp	2	3
w02015084	被+	advcl	1	2
w02015084	修道院+迪希邦登堡+后+改革+因+宗教+而+为+废墟+	root	6	10
w02015085	那里+	advcl	1	2
w02015085	如今+可+遗迹+广阔+的+	root	3	6
w02015086	修道院+鲁帕斯堡+Rupertsberg+年+于+1632+战争+在+年+三十+中+军队+被+瑞典+	root	4	15
w02015087	的+	acl:relcl	1	2
w02015087	修女们+了+修道院+艾宾根+Eibingen+	root	3	6
w02015088	后来+废墟+对+了+重建+	root	4	6
w02016015	后+	advcl	1	2
w02016015	电信+跟+德国+了+合同+份+一+	advcl	3	8
w02016015	朋友+跟+女+一起+梅尔丁根+在+拜登+南+的+	advcl	3	10
w02016015	他+一直+年+2002+	root	3	5
w02016060	冠军+年+2004+雅典+奥林匹克+运动会+街道赛+乌尔里希+仍+在+目标+	root	4	12
w02016060	金牌+块+第二+的+	acl:relcl	2	5
w02017046	了+言论+所有+	advcl	2	4
w02017046	的+	acl:relcl	1	2
w02017046	人+	ccomp	1	2
w02017046	审查+但+也+	root	3	4
w02017046	生活+公共+乎+	ccomp	2	4
w02017046		xcomp	0	1
w02017046		xcomp	0	1
w02017061	血迹+衣服+上+的+描述+与+报导+谋杀案+案发+当天+上+的+	root	2	13
w02018030	科隆+不来梅+和+分别+了+韦斯+Weiss+殊荣+文学奖+的+	root	5	11
w02019048	不论+	xcomp	1	2
w02019048		xcomp	0	1
w02019048	还是+	conj	1	2
w02019048	一直+积极+	advcl	2	3
w02019048	犹太人+与+	advcl	1	3
w02019048	施普林格+并+此+为+过+次+很多+以色列+	root	6	9
w02019077	小木屋+被+完全+	root	3	4
w02019085	由于+态度+媒体+他+的+对+美国+的+很+	xcomp	3	10
w02019085	年+年+第二+也+就是+1977+他+了+勋章+美国+友谊+荣誉+	root	4	13
w03001037	住房+城市+中+大部分+的+社会+于+Viguier区+区+和+La+Conte+内+	root	3	14
w03001037	因为+人口+区+个+这+两+的+主要+	xcomp	3	9
w03001037	国家+自+移民+的+	acl:relcl	2	5
w03001037	移民+人+或+	ccomp	1	4
w03001058	历史+卡尔卡松+的+要塞+与+其+城堡+直接+	root	3	9
w03002048	世界+在+21+初+人口+10万+每+居住+中+医生+名+5+	root	3	13
w03002055	组织+国际+特赦+	root	1	4
w03002055	根据+文章+年+2008+以来+的+报纸+	xcomp	2	8
w03002055		xcomp	0	1
w03002055	由于+被+	xcomp	2	3
w03002055	巫术+	xcomp	1	2
w03002055	人+个+50+而+被+	ccomp	3	6
w03003023	冯+别林斯高晋+日+于+年+1820+月+1+27+了+大陆+南极+	csubj	4	13
w03003023	比+布兰斯菲尔德+大陆+	xcomp	3	4
w03003023	了+天+3+	advcl	2	4
w03003023	月+年+1820+11+大陆+的+	acl:relcl	3	7
w03003023	帕尔马+比+了+月+个+10+	root	3	7
w03003039	征程+在+年+1914+的+长途+中+船长+欧内斯特+沙克尔顿+爵士+船员+及+其+人+28+共+	root	2	18
w03003039	船只+英国+坚毅+号+	ccomp	1	5
w03003039	南极+	xcomp	1	2
w03004037	拟定+次+这+法+为+罗马+建立+共和国+罗马+的+习惯法+以及+了+基础+	root	4	15
w03004107	为了+会务+意大利+南+的+商业+	xcomp	2	7
w03004107	但是+皮洛士+不得+不+了+西西里+	root	6	7
w03005012	在+文明+迈锡尼+之后+	xcomp	3	5
w03005012	世纪+公元+前+8+希腊+逐渐+世纪+从+中+中+	root	4	11
w03005013	了+字母表+腓尼基+	advcl	2	4
w03005013		advcl	0	1
w03005013	此+为+	ccomp	2	3
w03005013	衰落+文明+已经+遗忘+文字+迈锡尼+的+也+被+但+希腊人+并+了+字母表+希腊+	root	7	16
w03005014	世纪+从+公元+前+9+逐渐+了+文字+批+第一+希腊+	root	4	12
w03005015	程度+很大+上+条件+由于+希腊+的+地理+隔开+几乎+岛屿+每个+山谷+平原+和+都+海洋+被+山脉+或+外界+于+了+希腊+被+了+城区+个+许多+小型+自治+	root	6	32
w03005016	从+世纪+公元+前+8+	xcomp	2	6
w03005016	城邦制+逐渐+	csubj	2	3
w03005016	系统+自己+的+政治+的+	acl:relcl	2	6
w03005016	即+小型+自治+领地+	root	4	5
w03006024	世纪+在+中+基督徒+大部分+并+圣经+母语版+的+	root	4	10
w03007008	直到+出+大船+之前+	xcomp	4	5
w03007008	能+的+	acl:relcl	2	3
w03007008	但是+他们+并+	root	3	4
w03007008		xcomp	0	1
w03007039	地区+地中海+	advcl	1	3
w03007039	岗哨+商业+的+	acl:relcl	2	4
w03007039	建立+方式+通过+起+了+来往+商业+种+这+方法+此+在+之前+从未+	root	3	15
w03007039	人+过+	ccomp	2	3
w03008011	事件+次+这+可以+被+起点+事业+他+激进+革命+的+	root	4	12
w03008029	为了+压力+时期+恐怖+统治+的+	xcomp	2	7
w03008029	了+方法+种+多+	advcl	2	5
w03008029	雨月+在+共和历+法国+年+3+月+年+1794+1+月+至+二+他+来+嫌疑犯+	root	4	17
w03009029	由于+资金+全部+于+财产+伯纳德+塔比+的+个人+	xcomp	5	10
w03009029		xcomp	0	1
w03009029	宣布+年+1994+他+后+学校+这些+就+了+	root	4	10
w03009044	尽管+为+批发商+全球+最大+的+设备+纺织品+和+	xcomp	3	10
w03009044	公司+个+这+德国+还是+了+危机+财政+	root	4	9
w03010096	为了+彻底+中+从+	xcomp	3	5
w03010096	家+Remy+一+时间+年+1947+夏天+大部分+都+瑞士+在+	root	4	12
w03010097	回程+在+他们+的+上+他们+着+想法+	advcl	4	9
w03010097	美洲+在+南+的+	acl:relcl	2	5
w03010097	这样+能够+烦事+比利时+战后+的+	root	3	7
w03010098	春天+在+年+1948+着+希望+	advcl	3	7
w03010098	能+历险记+把+丁丁+电影+的+	acl:relcl	4	7
w03010098	华特+迪士尼+	advcl	1	3
w03010098	了+信+封+	advcl	2	4
w03010098	艺术家+位+这+比利时+徒劳+地+帮助+他+的+	root	4	10
w03010099	妻子+和+他+的+了+瑞士+	advcl	3	7
w03010099	夏天+Georges+还+着+女儿+朋友+Germaine+的+个+一+的+岁+18+Rosane+	root	5	15
w03010100	发展+期间+假期+他+孩子+和+个+这+年轻+的+女+出+了+婚外情+不久+之后+他+就+了+	root	5	20
w04001027		csubj	0	1
w04001027	低处+	ccomp	1	2
w04001027	棕榈树+棵+三+大海+	ccomp	2	5
w04001027	着+热爱+岛民+对+小岛+他们+的+的+	root	2	9
w04001037	可能+	advcl	1	2
w04001037	另外+夏天+岛上+暴风雨+	root	4	5
w04001053	位+岛屿+这些+于+断层+印+澳+板块+上+断层+板块+的+	root	3	13
w04001053	由于+板块+印度+板块+和+澳大利亚+	xcomp	2	7
w04001053		xcomp	0	1
w04002008	假设+个+这+的+	acl:relcl	2	5
w04002008	证据+项+一+是+Villa+塞斯托圣乔瓦尼+Pelucca+中+的+大量+皇家+	root	5	12
w04002048	年+1928+	root	1	3
w04002048	旁边+东南部+公园+的+赛道+了+球场+座+一+大+公顷+90+的+高尔夫+	ccomp	3	15
w04002055	使用+年+1976+赛马场+已经+不+再+吞噬+年+1990+大火+场+一+了+看台+木制+部分+其余+被+也+之后+在+马厩+和+一起+了+	root	8	27
w04003025	法律+从+梵蒂冈+中+了+死刑+	advcl	3	7
w04003025	月+年+1969+8+教皇+保罗+六世+并+其+将+罪行+从+所有+中+	root	5	15
w04003054	本质+上+还是+	advcl	2	4
w04003054	纪念币+但+主要+的+	root	4	5
w04003054	销售+给+收藏家+	xcomp	1	4
w04004005	突然+内部+个+这+地区+起伏+区域+不同+之间+分隔+明显+的+	root	3	13
w04004045	这里+	root	1	2
w04004045	加工品+许多+史前+手工+纪念碑+一些+不同+的+墓冢+和+石制+	ccomp	2	12
w04004051	着+	advcl	1	2
w04004051	建立+了+皇家区+个+第二+阿普利亚+卡拉布里亚+和+同时+也+萨谟奈+地区+部分+莫利塞+东部+和+巴西利卡塔+	root	4	18
w04004059	阿普利亚+	advcl	1	2
w04004059	期间+世纪+13+作家+一些+来+南部+意大利+半岛+	root	4	10
w04006023	历史学家+David+Crouch+	root	1	4
w04006023	Stephen+挑战+现在+的+	advcl	2	5
w04006023		advcl	0	1
w04006023	而+在+事情+其他+上+	ccomp	3	6
w04006065	爵位+少数+伯爵+	ccomp	1	4
w04006065	只有+亨利+一世+期间+而且+爵位+这些+意义+很大+的+象征+	root	4	12
w04007006	大革命+法国+之后+战争+在+次+第一+同盟+反+法+中+崭露头角+军官+位+一+年轻+的+科西嘉+炮兵+他+就是+波拿巴+	root	6	23
w04007021	尽管+并+不能+冲突+	xcomp	4	5
w04007021	法国+战役+马伦哥+中+的+	acl:relcl	3	6
w04007021	胜利+	root	1	2
w04007021	澳大利亚人+次+第二+了+意大利+	ccomp	4	6
w04007037	岛+英伦+三+的+	acl:relcl	2	5
w04007037	导致+堵塞+舰队+维勒讷沃+的+了+计划+方面+另+一+	root	2	11
w04007037	出现+大陆+了+发展+新+的+	xcomp	1	7
w04007049	成功+奥斯特利茨+的+能够+条约+项+一+全面+的+和平+	ccomp	3	11
w04007049	新+的+	acl:relcl	2	3
w04007049	确信+拿破仑+破灭+但是+希望+他+的+很快+就+了+拒绝+首相+英国+格林威尔+阁下+协议+所有+沙皇+亚历山大+也+	root	5	21
w04008006	圣公会+英国+内+	advcl	1	4
w04008006	教育+	acl	1	2
w04008006	活动+关于+宗教+方面+这+菲奥雷洛+并+余生+在+内+都是+新教+的+一+	root	7	15
w04009042	男人+个+那+他+	root	2	5
w04009042	正+那样+	advcl	2	3
w04009042	他+Walter+和+的+	acl:relcl	2	5
w04009042	正+因为+	xcomp	2	3
w04009042	来临+战争+宇宙+个+两+之间+的+将+要+Olivia+人+和+其他+的+	ccomp	3	15
w04009042	被+孩子+	advcl	2	3
w04009042	来+	xcomp	1	2
w04010027	学校+圣塞西莉亚+音乐+	advcl	1	4
w04010027	学生+Goffredo+Petrassi+的+个+两+Ennio+Morricone+Bruno+以及+Nicolai+了+	root	2	13
w04010028	他们+个+两+之间+了+关系+种+一+专业+友好+而+的+	root	3	13
w04010028	了+年+多+的+	acl:relcl	3	5
w04010029	艺名+为+的+	acl:relcl	3	4
w04010029	所+	xcomp	1	2
w04010029	有+Nicolai+Morricone+和+原声+在+很多+电影+上+有的+是+合作+他们+人+个+两+共同+的+	root	4	19
w04010029		xcomp	0	1
w04010030	非+的+	acl:relcl	2	3
w04010030	合作+他们+人+两+之间+的+	acl:relcl	2	7
w04010030	但是+纠纷+由于+法律+友谊+人+两+之间+的+了+破裂+	root	5	12
w04010031	合作+在+他们+次+多+的+中+不+并+	root	2	10
w04010031	到底+	xcomp	1	2
w04010031	谁+了+	ccomp	2	3
w04010031	方法+一些+风格+上+的+管理+解决+从而+之后+在+了+风格+艺术家+位+两+的+	ccomp	5	17
w05001026	年+世纪+20+中+1904+年+到+1914+之间+安东尼奥+高迪+了+改革+场+一+	root	4	16
w05001026	了+年+十+的+	acl:relcl	3	5
w05001036	后殿+小教堂+个+三+	ccomp	2	5
w05001036	的+	acl:relcl	1	2
w05001036	在+拱璧+之间+小教堂+许多+横向+的+	root	3	8
w05001045	传统+	root	1	2
w05001045	要+主题+个+一+来+	xcomp	3	6
w05001045	帕尔马+在+的+	acl:relcl	2	4
