sent_id	clause_text	lds_n	word_n
w01132081	作+舟+独木+为+工具+主要+的+水上+交通+	4	9
w01133014	接+下来+的+	2	3
w01133014	接替+了+角色+编剧+的+	3	5
w01133014	设计+故事+	2	2
w01133014	以+的+	2	2
w01133014	主角+萨诺斯+邪恶+为+	2	4
w01133014	出现+开始+集+在+一+中+史达林+故事+这些+其后+集+在+多+之中+	8	14
w01133014	接+系列+漫威+下来+的+	2	5
w01133016	独立+	1	1
w01133016	出版+的+	1	2
w01133016	创作+中期+在+世纪+20+年代+70+史达林+同时+还+故事+为+科幻+星际+遨游+了+故事+系列+一+	11	19
w01134009	后代+祖母+三岛+的+是+德川+家康+的+直系+	6	9
w01134062	开始+	1	1
w01134062	接受+训练+举重+	2	3
w01134062	中断+训练+年+1955+三岛+星期+每+次+三+年+在+生命+的+最后+15+内+从+未+	10	18
w01134078	赞助+三岛+生前+了+品牌+个+一+民族+	4	8
w01134078	独立+的+	1	2
w01135034	担任+年+2011+布朗特+代言人+伊夫+圣+罗兰+鸦片+香水+	6	10
w01135035	由+出演+布朗特+了+电影+年+2011+的+英国+喜剧+鱼跃+奇缘+电影+该+	6	14
w01135035	出演+导演+莱塞+霍尔斯道姆+伊云+麦葵格+姬丝汀+和+史葛+汤玛丝+共同+	6	11
w01135036	客串+了+大电影+迪士尼+的+布偶+	3	6
w01135036	担任+同年+她+服务员+小妹+猪+的+	5	7
w01135037	由+出演+她+了+电影+年+2012+的+年+五+婚约+电影+该+	6	13
w01135037	出演+导演+尼古拉斯+斯托勒+杰森+西格尔+共同+	4	7
w01135038	出演+电影+美国+科幻+时凶+猎杀+	4	6
w01135038	导演+莱恩+约翰逊+的+	2	4
w01135038	出演+一起+的+	1	3
w01135038	上映+有+开始+月+年+2011+1+布朗特+还+布鲁斯+威利斯+乔瑟夫+以及+高登+李维+该片+月+于+年+2012+9+	10	21
w01136029	试图+瓦伦蒂诺+	1	2
w01136029	让+	1	1
w01136029	摆脱+角色+形象+典型+	2	4
w01136029	作+为+阿拉伯人+个+一+的+	3	6
w01136074	有+兴趣+	1	2
w01136074	选+约瑟夫+申克+	2	3
w01136074	演+妻子+他+的+诺玛+塔尔梅奇+瓦伦蒂诺+和+版本+在+罗密欧+茱丽叶+与+的+另+一+中+对手戏+	11	18
w01137050	访问+月+于+11+秘密+了+德国+	4	7
w01137050	会见+议长+枢密院+哈利法克斯+勋爵+了+希特勒+官员+和+其他+德国+	7	11
w01137068	归咎+穿过+军队+德国+边境+之后+张+伯伦+发言+在+对+内阁+的+中+责任+把+于+德国+奥地利+和+	9	20
w01137087	试图+在+时+	2	3
w01137087	穿过+边境+	1	2
w01137087	进入+捷克斯洛伐克+	1	2
w01137087	拒绝+月+五+枪杀+士兵+捷克+边境+了+农民+苏台德+地区+个+两+德国+他们+	9	15
w01137087	接受+检查+边境+	2	3
w01138045	在+街上+	1	2
w01138045	闲逛+当时+呆+玛塞尔+经常+人+个+一+在+房间+里+皮雅芙+莫+和+墨+则+	9	16
w01138045	在+酒吧+	1	2
w01138045	唱歌+或+	2	2
w01139043	死+在+史密斯+后+	2	4
w01139043	遗忘+但+这些+被+几乎+全+都+了+	7	8
w01139090	是+主题+小说+系列+云雀+的+另+一+	4	8
w01139090	预测+技术+现代+信息+	3	4
w01140030	致信+就+伊雷娜+约里奥+居里+	2	5
w01140030	建议+年+早+在+1926+迈尔+	5	6
w01140030	让+	1	1
w01140030	工作+她+和+一起+	2	4
w01140030	了解+罗娜+以+	2	3
w01140030	是+实验室+他+的+的+	3	5
w01140030	制作+如何+出+样本+自己+的+钋+	3	7
w01140031	同意+支付+汉斯+佩特森+能够+费用+罗娜+的+之后+约里奥+居里+就+	7	12
w01140031	让+	1	1
w01140031	来+研究所+巴黎+居里+	3	4
w01140031	学习+罗娜+分离+钋+	3	4
w01140032	发明+罗娜+了+方法+种+一+更好+的+	4	8
w01140032	制备+钋源+的+	2	3
w01140032	产生+和+射线+α+	2	4
w01140033	获得+领域+在+该+认可+之后+	3	6
w01140033	带+着+技术+这些+钋+以及+小块+一+	4	8
w01140033	回到+她+了+研究所+镭学+	3	5
w01140034	使+钋+小块+这+一+	2	5
w01140034	制作+样本+实验室+钋+	3	4
w01140034	开展+罗娜+能够+工作+研究所+	5	5
w01140034	接+下来+的+	2	3
w01141025	去+了+电视台+蒙特利尔+的+加拿大+	3	6
w01141025	担任+期间+年+2013+的+休假+她+主持人+天气+预报+节目+嘉宾+	8	12
w01141077	接+下来+	1	2
w01141077	挑战+她+了+选手+头号+种子+莎拉+埃拉尼+	4	8
w01141077	卫冕+冠军+的+	2	3
w01141077	告终+但+失败+以+	2	4
w01141137	令+	1	1
w01141137	震惊+人+	1	2
w01141137	连输+布沙尔+地+局+三+	3	5
w01142013	嫁给+了+约克+公爵+三世+理查+金雀花+	5	7
w01142013	包括+爱德华+四世+理查+和+三世+在内+的+	4	8
w01142013	成+生+女儿+他们+的+西西莉+了+孩子+个+几+乔+于是+为+了+祖母+公爵+英国+位+两+约克+的+	11	21
w01142031	死+约翰+冈特+的+年+于+1399+	4	7
w01142063	投入+释放+骑士+李维+被+追随者+他+的+则+被+伦敦塔+	6	11
w01143015	离婚+不久+前+刚+演员+和+女+葛洛丽亚+霍尔登+	6	9
w01143015	离婚+在+后+	1	3
w01143015	爱+他+但+却+仍然+着+妻子+	5	7
w01143037	主演+奥黛丽+赫本+的+	2	4
w01143037	出演+电影+在+龙凤+配+1954+中+他+了+弟弟+亨弗莱+鲍嘉+花花公子+	8	13
w01143037	游手好闲+的+	1	2
w01144031	接+下来+的+	2	3
w01144031	选择+周期+在+选举+中+他+	3	6
w01144031	放弃+	1	1
w01144031	连任+次+第三+	1	3
w01144056	值+进行+竞选+年+1980+的+总统+里根+在+总统+和+时任+吉米+卡特+之间+当时+正+发酵+危机+国内+危机+以及+伊朗+人质+的+持续+	16	26
w01144063	取得+参议院+在+了+胜利+年+1952+以来+的+次+第一+	4	11
w01144063	得+共和党+但+议院+在+众+却+仅仅+了+	6	9
w01144063	低+席+34+远远+于+民主党+	3	6
w01144063	占绝+席位+多数+大+的+	3	5
w01144084	出院+日+在+月+4+11+	3	6
w01144084	成+康复+身体+后+他+为+了+总统+位+第一+时任+美国+	7	12
w01144084	幸存+暗杀+在+中+下来+的+	3	6
w01144086	相信+里根+	1	2
w01144086	是+	1	1
w01144086	拯救+了+生命+他+的+	3	5
w01144086	让+上帝+	2	2
w01144086	继续+他+能够+	2	3
w01144086	实现+梦想+伟大+更+的+	3	5
w01146051	认为+坚定+地+	2	3
w01146051	希望+	1	1
w01146051	方针+才是+主义+马克思+的+指导+	3	6
w01146051	强调+布洛克+同时+还+	3	4
w01146051	根植+于+内涵+传统+神秘+中+的+人文+	4	8
w01146099	鉴+于+目标+它+未来+的+	4	6
w01146099	有+必要+	1	2
w01146099	建立+神学+种+一+恰当+更为+的+	4	7
w01147010	写+她+的+	1	3
w01147010	获得+在+歌+成功+协议+歌曲+出版+之后+	6	8
w01147010	搬往+贝贝+年+于+1991+家+将+纳什维尔+田纳西州+的+	6	10
w01147018	钦佩+她+所+的+	2	4
w01147018	同意+创作+凯莎+贝贝+和+一起+了+歌曲+史蒂芬+只有+当时+她+岁+16+找到+凯莎+随后+了+作曲家+成员+政治+文献+乐队+大卫+加姆逊+后者+	16	26
w01147018	写歌+她+为+	1	3
w01147122	透露+月+年+2015+8+之前+凯莎+未+并+信息+多少+专辑+张+第三+录音室+的+	8	16
w01147122	发布+自己+即将+的+	2	4
w01148068	拒绝+轮到+次+这+他+了+但+他+	4	8
w01148068	相信+	1	1
w01148068	嫁给+她+不+再+愿意+他+了+	5	7
w01149002	出生+普尔市+于+多塞特郡+的+	4	5
w01149002	在+威尔斯市+萨默塞特郡+的+	3	4
w01149002	长大+赖特+但+	3	3
w01149077	漫画家+是+名+一+	2	4
w01149077	写+兄弟+埃德加+赖特+的+奥斯卡+电影+为+他+的+剧本+	6	11
w01149077	设计+艺术+概念+	2	3
w01149077	制作+并+画册+宣传+	2	4
w01149088	朋友+是+导演+新生代+加斯+詹宁斯+的+	5	7
w01149088	客串+赖特+电影+在+他+的+银河系+漫游+指南+血+及+滴+第二+中+	10	14
w01149088	演出+	1	1
w01150044	没有+大国+六+	1	3
w01150044	满足+请求+	2	2
w01150044	承认+阿尔巴尼亚+的+	2	3
w01150045	否决+初+会议+月+年+1912+12+伦敦+之+大使+大国+六+了+	5	13
w01150045	建立+计划+个+一+阿尔巴尼亚+的+	4	6
w01150045	独立+的+	1	2
w01150046	决定+相反+他们+	2	3
w01150046	让+	1	1
w01150046	处+仍然+于+统治+宗主国+奥斯曼+的+	4	7
w01150046	拥有+阿尔巴尼亚+但+政府+自治+	3	5
w01150047	失去+在+帝国+奥斯曼+明显+很+就+要+马其顿+领土+及+其+之后+	9	13
w01150047	相邻+阿尔巴尼亚+与+的+	1	4
w01150047	意识+大国+六+到+	1	4
w01150047	改变+他们+必须+决定+自己+的+	4	6
w01150048	签订+日+年+1913+月+5+30+的+	3	8
w01150048	无视+构成+阿尔巴尼亚+的+民族+	3	5
w01150048	主张+其+的+	1	3
w01150048	剩下+分割+条约+伦敦+领土+将+大部分+给+了+同盟+巴尔干+只+了+地区+中央+	7	15
w02001041	娱乐+为了+大众+	1	3
w02001041	在+剧场+个+一+露天+大台阶+教堂+迈克尔+圣+前+的+上+	5	12
w02001041	吸引+建+年+在+1925+了+剧场+此+现在+仍+在+观众+各样+各种+的+	8	15
w02001069	举行+庆典+节日+日+于+年+1955+月+4+30+	5	10
w02002032	装有+信号+个+34+消防+报警+的+	5	7
w02002032	投入+年+1882+系统+个+一+电报+使用+	3	8
w02002093	剩+了+下来+	2	3
w02002093	接管+年+1992+场地+剧场+该区+以前+木偶+的+现+已+演员+被+员工+和+	10	15
w02002120	没有+战末+在+大战+次+第二+世界+的+	4	8
w02002120	摧毁+被+	1	2
w02002120	有关+这+一+跟+建筑+市+中心+少数+之+	6	9
w02003037	要求+卖给+年+1832+修道院+以前+的+符腾堡+被+了+制造商+乔格+莱辛巴哈+Georg+Reichenbach+	8	15
w02003037	建成+那儿+把+棉花厂+个+一+	2	6
w02003070	定居+年代+从+世纪+20+60+初+就+下来+的+	5	10
w02003070	来+市民+伊斯兰+主要+土耳其+自+	3	6
w02004008	在+他们+之间+的+	2	4
w02004008	旧回廊+是+教堂+圣+彼得+圣+保罗+修道院+的+	7	9
w02004021	具有+历史性+的+	2	3
w02004021	建+于+世纪+13+	2	4
w02004021	进行+市政厅+德国+Obermarsberg+并+战争+在+年+三十+后+了+修补+	8	12
w02004065	离开+地方+个+这+的+	3	5
w02004065	有+原因+对于+大家+理解+很多+不同+的+	6	8
w02005026	超过+米+四千+	2	3
w02005026	长+的+	1	2
w02005026	有+公园+金门+里+植物园+天文馆+花园+日本+水族馆+和+	4	10
w02005027	供+的+	2	2
w02005027	休息+旧金山人+当地+	1	3
w02005027	放松+和+	1	2
w02005027	地方+它+是+个+一+	4	5
w02005028	建+于+初期+世纪+20+年代+90+	3	7
w02005028	位+公园+旧金山+芳草地+The+Yerba+Buena+Garden+于+顶部+中心+莫斯克尼+北部+会议+的+	9	15
w02005029	有+里面+纪念碑+马丁+路德+金+Martin+Luther+King,+Jr.+的+	8	11
w02006036	下滑+年代+从+世纪+20+60+起+经济+城市+该+的+就+一直+急剧+	8	14
w02006081	赢得+大选+年+2010+中+工党+能+了+选票+所有+选区+个+七+的+	6	14
w02007008	进行+人们+时间+对+事件+的+发生+顺序+及+发展+了+讨论+热烈+的+	9	14
w02007032	宣布+月+年+2012+4+总理+土耳其+埃尔多安+	4	8
w02007032	建立+藉由+运河+伊斯坦堡+	2	4
w02007032	解放+计划+其+政府+来+海峡+博斯普鲁斯+	4	7
w02007032	平行+之+与+的+	1	4
w02007061	阻碍+奥斯曼人+想+要+	3	4
w02007061	进+步+一+	2	3
w02007061	转运+谷物+被+	3	3
w02007061	有+因为+他们+谷物+对+需求+很大+的+	5	8
w02007074	在+黑海+	1	2
w02007074	遭到+保留+帝国+奥斯曼+俄国+和+想+战舰+他们+的+但+想法+这+一+	9	14
w02007074	拒绝+	1	1
w02008010	深远+当时+影响+最+的+	3	5
w02008010	有名+属+范围+在+其+内+它+于+一+文化+之+其中+遗址+很多+都+很+	9	16
w02008028	一样+就+地点+像+多数+大+欧+南+的+	5	9
w02008028	早+研究+该+可+追溯+到+至+世纪+公元+前+5+	6	11
w02008038	有名+时代+红铜+最+的+	2	5
w02008038	生活+年+在+公元+前+3300+的+	5	7
w02008038	木乃伊+人+可能+是+冰人+奥兹+Ötzi+	6	7
w02008055	在+他们+当时+原本+山上+	3	5
w02008065	说+技术+从+上+	2	4
w02008065	值得+另外+镀铜+这+一+过程+	5	6
w02008065	关注+	1	1
w02009002	使+严重性+革命+农村+的+出现+及+	4	7
w02009002	惊恐+法庭+凡尔赛+议会+和+国民+感到+	4	7
w02009025	使+发生+事件+该+巴黎+在+它+	3	7
w02009025	高涨+因为+价格+面包+持续+	3	5
w02009025	缺少+及+供应+	1	3
w02009025	失望+本来+就+已经+而+感到+的+	5	7
w02009025	沮丧+人们+更加+	2	3
w02009087	逃跑+在+时+	1	3
w02009087	谨慎+不够+	1	2
w02009087	停留+在+时+	1	3
w02009087	认+国王+次+多+被+出来+	3	6
w02011012	要求+获得+赞美诗+好评+一致+观众+	3	6
w02011012	返场+	1	1
w02011029	宣布+我+	1	2
w02011029	到此+	1	1
w02011029	结束+运动会+届+第一+国际+奥林匹克+	4	6
w02012042	带来+大战+次+第一+世界+了+转变+政治+殖民+的+新发展+和+	5	12
w02013015	早+革命+英国+的+工业+革命+比+国家+其他+任何+的+工业+都+	7	13
w02013033	显示+危机+苏伊士+运河+了+局限+如+力量+旧殖民地+帝国+大英+法国+和+在+世界+个+这+里+的+	10	19
w02013033	变化+不断+的+	1	3
w02013076	赢回+掌权+在+年+1933+国社党+的+后+各处+都+想+旧殖民地+	7	12
w02013093	如+芬兰+波兰+诸国+及+波罗的海+	3	6
w02013093	赢得+革命+在+年+1917+俄国+后+国家+一些+了+独立+	6	11
w02014013	施压+他+匈牙利+对+的+	2	5
w02014013	是+方法+最后+个+一+	2	5
w02014013	实行+大选+自由+	2	3
w02014030	签订+年+在+1867+协约+奥+匈+妥协+后+	6	9
w02014030	注重+皇帝+奥地利+国王+兼+匈牙利+弗朗茨+约瑟夫+一世+非常+	7	10
w02014030	在+国+两+	2	3
w02014030	实施+平等+君主制+	1	3
w02015084	解散+被+	1	2
w02015084	变+修道院+迪希邦登堡+后+改革+因+宗教+而+为+废墟+	6	10
w02015085	在+那里+	1	2
w02015085	看到+如今+可+遗迹+广阔+的+	5	6
w02015086	摧毁+修道院+鲁帕斯堡+Rupertsberg+年+于+1632+战争+在+年+三十+中+军队+被+瑞典+	8	15
w02015087	流离失所+的+	1	2
w02015087	搬回+修女们+了+修道院+艾宾根+Eibingen+	3	6
w02015088	进行+后来+废墟+对+了+重建+	3	6
w02016015	成功+后+	1	2
w02016015	签+电信+跟+德国+了+合同+份+一+	3	8
w02016015	住+朋友+跟+女+一起+梅尔丁根+在+拜登+南+的+	6	10
w02016015	住到+他+一直+年+2002+	3	5
w02016060	追逐+冠军+年+2004+雅典+奥林匹克+运动会+街道赛+乌尔里希+仍+在+目标+	8	12
w02016060	赢得+金牌+块+第二+的+	3	5
w02017046	处理+了+言论+所有+	3	4
w02017046	令+的+	2	2
w02017046	不快+人+	1	2
w02017046	让+审查+但+也+	3	4
w02017046	变得+生活+公共+乎+	1	4
w02017046	无法+	1	1
w02017046	参与+	1	1
w02017061	一样+血迹+衣服+上+的+描述+与+报导+谋杀案+案发+当天+上+的+	9	13
w02018030	授予+科隆+不来梅+和+分别+了+韦斯+Weiss+殊荣+文学奖+的+	6	11
w02019048	是+不论+	1	2
w02019048	私下+	1	1
w02019048	公开+还是+	1	2
w02019048	寻求+一直+积极+	2	3
w02019048	和解+犹太人+与+	1	3
w02019048	去+施普林格+并+此+为+过+次+很多+以色列+	5	9
w02019077	烧毁+小木屋+被+完全+	3	4
w02019085	友好+由于+态度+媒体+他+的+对+美国+的+很+	7	10
w02019085	收到+年+年+第二+也+就是+1977+他+了+勋章+美国+友谊+荣誉+	8	13
w03001037	位+住房+城市+中+大部分+的+社会+于+Viguier区+区+和+La+Conte+内+	8	14
w03001037	由+因为+人口+区+个+这+两+的+主要+	5	9
w03001037	来+国家+自+移民+的+	4	5
w03001037	组成+移民+人+或+	4	4
w03001058	相关+历史+卡尔卡松+的+要塞+与+其+城堡+直接+	6	9
w03002048	有+世界+在+21+初+人口+10万+每+居住+中+医生+名+5+	6	13
w03002055	表示+组织+国际+特赦+	2	4
w03002055	显示+根据+文章+年+2008+以来+的+报纸+	4	8
w03002055	有+	1	1
w03002055	指控+由于+被+	2	3
w03002055	会+巫术+	1	2
w03002055	杀害+人+个+50+而+被+	3	6
w03003023	发现+冯+别林斯高晋+日+于+年+1820+月+1+27+了+大陆+南极+	6	13
w03003023	发现+比+布兰斯菲尔德+大陆+	2	4
w03003023	早+了+天+3+	2	4
w03003023	发现+月+年+1820+11+大陆+的+	3	7
w03003023	早+帕尔马+比+了+月+个+10+	3	7
w03003039	乘坐+征程+在+年+1914+的+长途+中+船长+欧内斯特+沙克尔顿+爵士+船员+及+其+人+28+共+	9	18
w03003039	准备+船只+英国+坚毅+号+	3	5
w03003039	横穿+南极+	1	2
w03004037	建立+拟定+次+这+法+为+罗马+建立+共和国+罗马+的+习惯法+以及+了+基础+	8	15
w03004107	参加+为了+会务+意大利+南+的+商业+	3	7
w03004107	离开+但是+皮洛士+不得+不+了+西西里+	5	7
w03005012	衰亡+在+文明+迈锡尼+之后+	2	5
w03005012	崭露头角+世纪+公元+前+8+希腊+逐渐+世纪+从+中+中+	7	11
w03005013	沿用+了+字母表+腓尼基+	2	4
w03005013	以+	1	1
w03005013	基础+此+为+	2	3
w03005013	发明+衰落+文明+已经+遗忘+文字+迈锡尼+的+也+被+但+希腊人+并+了+字母表+希腊+	11	16
w03005014	出现+世纪+从+公元+前+9+逐渐+了+文字+批+第一+希腊+	6	12
w03005015	分成+程度+很大+上+条件+由于+希腊+的+地理+隔开+几乎+岛屿+每个+山谷+平原+和+都+海洋+被+山脉+或+外界+于+了+希腊+被+了+城区+个+许多+小型+自治+	16	32
w03005016	开始+从+世纪+公元+前+8+	3	6
w03005016	建立+城邦制+逐渐+	2	3
w03005016	拥有+系统+自己+的+政治+的+	4	6
w03005016	制度+即+小型+自治+领地+	4	5
w03006024	没有+世纪+在+中+基督徒+大部分+并+圣经+母语版+的+	6	10
w03007008	建造+直到+出+大船+之前+	3	5
w03007008	跨海+能+的+	1	3
w03007008	没有+但是+他们+并+	3	4
w03007008	扩张+	1	1
w03007039	在+地区+地中海+	2	3
w03007039	遍布+岗哨+商业+的+	3	4
w03007039	有+建立+方式+通过+起+了+来往+商业+种+这+方法+此+在+之前+从未+	8	15
w03007039	用+人+过+	1	3
w03008011	看作+事件+次+这+可以+被+起点+事业+他+激进+革命+的+	7	12
w03008029	缓解+为了+压力+时期+恐怖+统治+的+	4	7
w03008029	采取+了+方法+种+多+	2	5
w03008029	释放+雨月+在+共和历+法国+年+3+月+年+1794+1+月+至+二+他+来+嫌疑犯+	9	17
w03009029	来源+由于+资金+全部+于+财产+伯纳德+塔比+的+个人+	6	10
w03009029	破产+	1	1
w03009029	关闭+宣布+年+1994+他+后+学校+这些+就+了+	5	10
w03009044	作+尽管+为+批发商+全球+最大+的+设备+纺织品+和+	6	10
w03009044	陷入+公司+个+这+德国+还是+了+危机+财政+	4	9
w03010096	逃离+为了+彻底+中+从+	3	5
w03010096	居住+家+Remy+一+时间+年+1947+夏天+大部分+都+瑞士+在+	7	12
w03010097	抱+回程+在+他们+的+上+他们+着+想法+	5	9
w03010097	住+美洲+在+南+的+	4	5
w03010097	远离+这样+能够+烦事+比利时+战后+的+	5	7
w03010098	带+春天+在+年+1948+着+希望+	3	7
w03010098	拍成+能+历险记+把+丁丁+电影+的+	4	7
w03010098	给+华特+迪士尼+	1	3
w03010098	写+了+信+封+	2	4
w03010098	寻求+艺术家+位+这+比利时+徒劳+地+帮助+他+的+	6	10
w03010099	回到+妻子+和+他+的+了+瑞士+	4	7
w03010099	带+夏天+Georges+还+着+女儿+朋友+Germaine+的+个+一+的+岁+18+Rosane+	6	15
w03010100	承认+发展+期间+假期+他+孩子+和+个+这+年轻+的+女+出+了+婚外情+不久+之后+他+就+了+	11	20
w04001027	在+	1	1
w04001027	有+低处+	1	2
w04001027	俯瞰+棕榈树+棵+三+大海+	1	5
w04001027	代表+着+热爱+岛民+对+小岛+他们+的+的+	7	9
w04001037	有+可能+	1	2
w04001037	出现+另外+夏天+岛上+暴风雨+	4	5
w04001053	是+位+岛屿+这些+于+断层+印+澳+板块+上+断层+板块+的+	6	13
w04001053	碰撞+由于+板块+印度+板块+和+澳大利亚+	5	7
w04001053	导致+	1	1
w04002008	支持+假设+个+这+的+	3	5
w04002008	马匹+证据+项+一+是+Villa+塞斯托圣乔瓦尼+Pelucca+中+的+大量+皇家+	8	12
w04002048	在+年+1928+	1	3
w04002048	建+旁边+东南部+公园+的+赛道+了+球场+座+一+大+公顷+90+的+高尔夫+	5	15
w04002055	拆毁+使用+年+1976+赛马场+已经+不+再+吞噬+年+1990+大火+场+一+了+看台+木制+部分+其余+被+也+之后+在+马厩+和+一起+了+	15	27
w04003025	移除+法律+从+梵蒂冈+中+了+死刑+	4	7
w04003025	移除+月+年+1969+8+教皇+保罗+六世+并+其+将+罪行+从+所有+中+	9	15
w04003054	钱币+本质+上+还是+	2	4
w04003054	是+纪念币+但+主要+的+	4	5
w04003054	为了+销售+给+收藏家+	2	4
w04004005	没+突然+内部+个+这+地区+起伏+区域+不同+之间+分隔+明显+的+	7	13
w04004045	有+这里+	1	2
w04004045	包括+加工品+许多+史前+手工+纪念碑+一些+不同+的+墓冢+和+石制+	8	12
w04004051	接+着+	1	2
w04004051	包括+建立+了+皇家区+个+第二+阿普利亚+卡拉布里亚+和+同时+也+萨谟奈+地区+部分+莫利塞+东部+和+巴西利卡塔+	11	18
w04004059	用+阿普利亚+	1	2
w04004059	称呼+期间+世纪+13+作家+一些+来+南部+意大利+半岛+	5	10
w04006023	建议+历史学家+David+Crouch+	3	4
w04006023	放弃+Stephen+挑战+现在+的+	3	5
w04006023	转+	1	1
w04006023	专心+而+在+事情+其他+上+	2	6
w04006065	存在+爵位+少数+伯爵+	2	4
w04006065	具有+只有+亨利+一世+期间+而且+爵位+这些+意义+很大+的+象征+	6	12
w04007006	拿破仑+大革命+法国+之后+战争+在+次+第一+同盟+反+法+中+崭露头角+军官+位+一+年轻+的+科西嘉+炮兵+他+就是+波拿巴+	11	23
w04007021	解决+尽管+并+不能+冲突+	3	5
w04007021	在+法国+战役+马伦哥+中+的+	3	6
w04007021	迫使+胜利+	1	2
w04007021	放弃+澳大利亚人+次+第二+了+意大利+	3	6
w04007037	侵略+岛+英伦+三+的+	4	5
w04007037	也是+导致+堵塞+舰队+维勒讷沃+的+了+计划+方面+另+一+	5	11
w04007037	因为+出现+大陆+了+发展+新+的+	4	7
w04007049	带来+成功+奥斯特利茨+的+能够+条约+项+一+全面+的+和平+	6	11
w04007049	上任+新+的+	1	3
w04007049	一样+确信+拿破仑+破灭+但是+希望+他+的+很快+就+了+拒绝+首相+英国+格林威尔+阁下+协议+所有+沙皇+亚历山大+也+	12	21
w04008006	在+圣公会+英国+内+	2	4
w04008006	接受+教育+	1	2
w04008006	员+活动+关于+宗教+方面+这+菲奥雷洛+并+余生+在+内+都是+新教+的+一+	9	15
w04009042	告诉+男人+个+那+他+	1	5
w04009042	如+正+那样+	2	3
w04009042	预测+他+Walter+和+的+	3	5
w04009042	如此+正+因为+	2	3
w04009042	都是+来临+战争+宇宙+个+两+之间+的+将+要+Olivia+人+和+其他+的+	10	15
w04009042	当作+被+孩子+	1	3
w04009042	受训+来+	1	2
w04010027	在+学校+圣塞西莉亚+音乐+	3	4
w04010027	见面+学生+Goffredo+Petrassi+的+个+两+Ennio+Morricone+Bruno+以及+Nicolai+了+	6	13
w04010028	形成+他们+个+两+之间+了+关系+种+一+专业+友好+而+的+	9	13
w04010028	延续+了+年+多+的+	3	5
w04010029	Metti+艺名+为+的+	2	4
w04010029	合作+所+	1	2
w04010029	作品+有+Nicolai+Morricone+和+原声+在+很多+电影+上+有的+是+合作+他们+人+个+两+共同+的+	12	19
w04010029	完成+	1	1
w04010030	正式+非+的+	1	3
w04010030	导致+合作+他们+人+两+之间+的+	4	7
w04010030	出现+但是+纠纷+由于+法律+友谊+人+两+之间+的+了+破裂+	7	12
w04010031	清楚+合作+在+他们+次+多+的+中+不+并+	5	10
w04010031	是+到底+	1	2
w04010031	想出+谁+了+	1	3
w04010031	塑造+方法+一些+风格+上+的+管理+解决+从而+之后+在+了+风格+艺术家+位+两+的+	9	17
w05001026	带来+年+世纪+20+中+1904+年+到+1914+之间+安东尼奥+高迪+了+改革+场+一+	9	16
w05001026	持续+了+年+十+的+	3	5
w05001036	有+后殿+小教堂+个+三+	3	5
w05001036	平行+的+	1	2
w05001036	有+在+拱璧+之间+小教堂+许多+横向+的+	6	8
w05001045	是+传统+	1	2
w05001045	选出+要+主题+个+一+来+	3	6
w05001045	住+帕尔马+在+的+	3	4
w05001045	皈依+犹太教+的+	2	3
w05001045	众多+因为+人数+	2	3
w05002014	形成+在+山脉+安第斯+之前+	2	5
w05002014	发生+边缘+南+美洲+西部+已经+过+运动+次+好几+造山+	6	11
w05002032	称作+被+Andes+de+tipo+andino+的+	4	7
w05002032	是+属+中心+安第斯+山脉+于+地区+地区+该+的+	5	10
w05002032	潜没+由于+地壳+海洋+	2	4
w05002032	形成+	1	1
w05003012	导致+但是+破裂+关系+他+利纳雷斯+和+的+不前+以及+革新+的+停滞+了+革命+维和+	10	16
w05003012	推翻+年+1879+他+的+	2	5
w05003050	流放+被+的+	1	3
w05003050	归家+以+	1	2
w05003050	释放+管理+在+他+的+下+获得+女性+了+投票权+得到+党派+政治+了+合法化+得+人+迫害犯+政治+也+被+了+	11	22
w05003119	导致+破产+银行+家+几十+的+干预+和+	4	8
w05003119	外流+资本+	1	2
w05003119	造成+	1	1
w05003119	破产+企业+家+许多+	1	4
w05004031	到+边界+从+第二+外边界+之间+的+	3	7
w05004031	链接+部分+它+是+线+想像+中+的+条+那+着+灯塔+埃斯特角+的+地标+灯塔+和+Punta+Rasa+的+地标+	12	21
w05005083	指挥+将军+约翰+伯戈因+的+	2	5
w05005083	在+萨拉托加+北部+纽约州+的+	3	5
w05005083	投降+当+军队+英国+时+	3	5
w05005083	开始+月+在+年+1777+十+事情+就+已经+了+	7	10
w05005083	发生+变化+	1	2
w05005084	获得+为了+独立+	1	3
w05005084	正是+击+致命+的+一+鼓励+和+适当+的+的+	7	10
w05005084	需要+移民者+所+	2	3
w05005085	带领+Joseph+Brant+的+	2	4
w05005085	来+加拿大+自+的+	3	4
w05005085	属+于+他们+的+	3	4
w05005085	赶来+	1	1
w05005085	支持+到达+印第安人+了+征收+殖民者+了+土地+多+越来越+的+所以+他们+英国人+	7	14
w05005086	希望+领导+将军+约翰+伯戈因+了+远征+次+这+他+	4	10
w05005086	到达+能+奥尔巴尼+	1	3
w05005087	拦截+被+了+	1	3
w05005087	在+Freeman+附近+哈德逊河+的+	3	5
w05005087	进行+但是+他们+所以+不得+不+战斗+	6	7
w05006024	转型+西班牙语+从+中+世纪+西班牙语+向+现代+的+	5	9
w05006024	语言+西班牙语+时代+黄金+的+西班牙语+和+早期+现代+是+变种+	7	11
