sent_id	word_sound	character_token_n	sound_n
815	['$i', 'yu']	2	4
815	['da', 'jia']	2	5
815	['$i', 'yi']	2	4
815	['liaŋ', 'jun', 'yan']	3	10
815	['yi', 'ɥæn']	2	5
815	['de']	1	2
815	['guo', 'ji']	2	5
815	['wen', 'ti']	2	5
815	['wo']	1	2
815	['z#']	1	2
815	['yi']	1	2
815	['hen']	1	3
815	['guan', 'xin']	2	7
815	['ci']	1	2
815	['$i']	1	2
815	['bjəŋ']	1	4
815	['duo']	1	3
815	['ci']	1	2
815	['qjəŋ']	1	4
815	['liaŋ']	1	4
815	['yi', 'ɥæn']	2	5
815	['$eŋ', 'qjəŋ']	2	7
815	['y#', 'qiu']	2	5
815	['ta']	1	2
815	['que', 'ren']	2	6
816	['er']	1	2
816	['ta']	1	2
816	['yi']	1	2
816	['duo', 'ci']	2	5
816	['que', 'djəŋ']	2	7
816	['di']	1	2
816	['bi#', '$i']	2	5
816	['$i', 'qjəŋ']	2	6
816	['yi', 'jjəŋ']	2	6
816	['$u', 'li']	2	4
816	['h#']	1	2
817	['ji', 'h#']	2	4
817	['yi']	1	2
817	['yi']	1	2
817	['ti', 'goŋ']	2	5
817	['yiŋ', 'guo']	2	6
817	['ljəŋ', '$i', 'guan']	3	10
817	['fa', '$u']	2	4
817	['de']	1	2
817	['liaŋ']	1	4
817	['feŋ']	1	3
817	['xin']	1	3
817	['goŋ']	1	3
817	['da', 'jia']	2	5
817	['can', 'ɥe']	2	5
818	['daŋ', 'ran']	2	6
818	['yi', 'ɥæn']	2	5
818	['ke', 'yi']	2	4
818	['y#', 'qiu']	2	5
818	['liaŋ']	1	4
818	['yi', 'ɥæn']	2	5
818	['ti', 'goŋ']	2	5
818	['yi']	1	2
818	['fen']	1	3
818	['$eŋ', '$u']	2	5
819	['$e']	1	2
819	['dian']	1	4
819	['wo']	1	2
819	['$i']	1	2
819	['li', 'jie']	2	5
819	['de']	1	2
820	['dan']	1	3
820	['wo']	1	2
820	['kan']	1	3
820	['guo']	1	3
820	['na']	1	2
820	['liaŋ']	1	4
820	['feŋ']	1	3
820	['xin']	1	3
820	['h#']	1	2
820	['zui', 'di', 'xian', 'du']	4	11
820	['ren', 'w#']	2	5
820	['d#']	1	2
820	['ci', 'ke']	2	4
820	['m#', 'y#']	2	4
820	['qi', 'ta']	2	4
820	['xin']	1	3
820	['$eŋ', 'ju']	2	5
820	['$i']	1	2
820	['liaŋ']	1	4
820	['yi', 'ɥæn']	2	5
820	['de']	1	2
820	['yiŋ', 'ji']	2	5
820	['wen', 'ti']	2	5
820	['bjəŋ']	1	4
820	['w#']	1	2
820	['$u', 'li']	2	4
821	['ji', 'ran']	2	5
821	['yi']	1	2
821	['djəŋ']	1	4
821	['le']	1	2
821	['jin']	1	3
821	['tian']	1	4
821	['xuan', 'ju']	2	6
821	['$u', 'xi']	2	4
821	['wo']	1	2
821	['ren', 'w#']	2	5
821	['wo', 'men']	2	5
821	['yiŋ']	1	3
821	['an', '$#']	2	4
821	['suo']	1	3
821	['djəŋ', 'djəŋ']	2	8
821	['de']	1	2
821	['$i', 'jian']	2	6
821	['an', 'p#']	2	4
821	['$wən', 'li']	2	6
821	['wan', '$eŋ']	2	6
821	['xuan', 'ju']	2	6
821	['$u', 'xi']	2	4
822	['$eŋ', 'ru']	2	5
822	['qi', 'ta']	2	4
822	['xuan', 'ju']	2	6
822	['yi', 'yaŋ']	2	5
822	['y#']	1	2
822	['ren']	1	3
822	['ke', 'neŋ']	2	5
822	['hui']	1	3
822	['$i', 'yi']	2	4
822	['bu', 'toŋ']	2	5
822	['h#', 'xuan', 'ren']	3	9
822	['de']	1	2
822	['m#', 'xie']	2	5
822	['$eŋ', 'mjəŋ']	2	7
822	['y#', 'wu']	2	4
823	['da', 'jia']	2	5
823	['ri', 'h#']	2	4
823	['ke', 'yi']	2	4
823	['t#', 'guo']	2	5
823	['bu', 'toŋ']	2	5
823	['faŋ', '$i']	2	5
823	['gen', 'jin']	2	6
823	['b#', 'kuo']	2	5
823	['si', 'fa']	2	4
823	['fu', 'he']	2	4
823	['huo']	1	3
823	['qi', 'ta']	2	4
823	['fa', 'lv']	2	4
823	['$eŋ', 'xu']	2	5
824	['zuo', 'w#']	2	5
824	['yi', 'ɥæn']	2	5
824	['wo', 'men']	2	5
824	['d#']	1	2
824	['hen']	1	3
824	['li', 'jie']	2	5
825	['wo']	1	2
825	['xi', 'waŋ']	2	5
825	['liaŋ', 'y#', '$oŋ']	3	9
825	['yi', 'ɥæn']	2	5
825	['ke', 'yi']	2	4
825	['goŋ', 'pjəŋ']	2	7
825	['goŋ', '$eŋ']	2	6
825	['di']	1	2
825	['$u', '$i']	2	4
825	['hui', 'yi']	2	5
825	['que', 'b#']	2	5
825	['wo', 'men']	2	5
825	['neŋ', 'g#']	2	5
825	['$wən', 'li']	2	6
825	['xuan']	1	4
825	['$u']	1	2
825	['$u', 'xi']	2	4
826	['$u', 'xi']	2	4
826	['wo']	1	2
826	['liu', 'yi']	2	5
826	['d#']	1	2
826	['y#', 'xie']	2	5
826	['toŋ', '$i']	2	5
826	['jiu']	1	3
826	['liaŋ']	1	4
826	['w#']	1	2
826	['h#', 'xuan', 'ren']	3	9
826	['de']	1	2
826	['qi', '$oŋ']	2	5
826	['yi']	1	2
826	['ren']	1	3
826	['de']	1	2
826	['zi', 'ge']	2	4
826	['ti']	1	2
826	['$u']	1	2
826	['le']	1	2
826	['yi', 'jian']	2	6
826	['huo']	1	3
826	['$i', 'yi']	2	4
827	['dan']	1	3
827	['wo']	1	2
827	['xiaŋ', 'xin']	2	7
827	['z#']	1	2
827	['$e']	1	2
827	['ge']	1	2
827	['hui', 'yi', 'tjəŋ']	3	9
827	['n#']	1	2
827	['sui', 'ran']	2	6
827	['bu', 'toŋ']	2	5
827	['$eŋ', '$i']	2	5
827	['li', '$aŋ']	2	5
827	['de']	1	2
827	['yi', 'ɥæn']	2	5
827	['dui']	1	3
827	['ci']	1	2
827	['$i']	1	2
827	['b#', '$i']	2	4
827	['bu', 'toŋ']	2	5
827	['de']	1	2
827	['t#', 'du']	2	4
827	['dan']	1	3
827	['yi']	1	2
827	['bu']	1	2
827	['neŋ']	1	3
827	['yin', 'ci']	2	5
827	['er']	1	2
827	['zu', '#']	2	3
827	['jin']	1	3
827	['tian']	1	4
827	['ji', 'djəŋ']	2	6
827	['de']	1	2
827	['yi', '$eŋ']	2	5
828	['y#']	1	2
828	['wo', 'men']	2	5
828	['wan', '$eŋ']	2	6
828	['xuan', '$i']	2	6
828	['$i', 'jin']	2	5
828	['wo']	1	2
828	['xiaŋ', 'xin']	2	7
828	['yi']	1	2
828	['laŋ', 'f#']	2	5
828	['le']	1	2
828	['liaŋ']	1	4
828	['xi#', '$i']	2	5
829	['er']	1	2
829	['ge', 'xia']	2	5
829	['de']	1	2
829	['goŋ', 'zuo']	2	6
829	['yi']	1	2
829	['$i', '$i']	2	4
829	['$u', '$i']	2	4
829	['jin']	1	3
829	['tian']	1	4
829	['$e']	1	2
829	['xiaŋ']	1	4
829	['$u', 'xi']	2	4
829	['xuan', 'ju']	2	6
829	['suo', 'yi']	2	5
829	['wo']	1	2
829	['xi', 'waŋ']	2	5
829	['ni']	1	2
829	['bu', 'y#']	2	4
829	['z#']	1	2
829	['laŋ', 'f#']	2	5
829	['$i', 'jian']	2	6
829	['$i', 'jie']	2	5
829	['jin', 'ru']	2	5
829	['li', 'fa', 'hui']	3	7
829	['$u', 'xi']	2	4
829	['xuan', 'ju']	2	6
829	['de']	1	2
829	['$eŋ', 'xu']	2	5
830	['xie', 'xie']	2	6
831	['$u', 'xi']	2	4
831	['m#', 'meŋ', 'jjəŋ']	3	9
831	['yi', 'ɥæn']	2	5
831	['gaŋ', 'c#']	2	5
831	['ti']	1	2
831	['d#']	1	2
831	['yi']	1	2
831	['ge']	1	2
831	['guan', 'dian']	2	8
831	['jiu']	1	3
831	['$i']	1	2
831	['an', '$#']	2	4
831	['zui']	1	3
831	['yan', 'jin']	2	6
831	['zui']	1	3
831	['jin', '$en']	2	6
831	['he', 'li']	2	4
831	['de']	1	2
831	['zuo', 'fa']	2	5
832	['z#']	1	2
832	['wo', 'men']	2	5
832	['kan']	1	3
832	['d#']	1	2
832	['$eŋ', '$i']	2	5
832	['wen', 'jian']	2	7
832	['qian']	1	4
832	['$i']	1	2
832	['nan', 'yi']	2	5
832	['dan', 'pjəŋ']	2	7
832	['yi']	1	2
832	['feŋ']	1	3
832	['dian', 'y#']	2	6
832	['huo']	1	3
832	['xiaŋ', 'guan']	2	8
832	['wen', 'jian']	2	7
832	['de']	1	2
832	['fu', 'ben']	2	5
832	['yu', 'yi']	2	4
832	['que', 'ren']	2	6
832	['ji', '$i']	2	4
832	['wo', 'men']	2	5
832	['xiaŋ', 'xin']	2	7
832	['ta']	1	2
833	['wo']	1	2
833	['ren', 'w#']	2	5
833	['jin']	1	3
833	['ci']	1	2
833	['xuan', 'ju']	2	6
833	['$u', 'xi']	2	4
833	['h#', 'guo']	2	5
833	['$i', 'fen']	2	5
833	['$oŋ', 'da']	2	5
833	['zu', 'yi']	2	4
833	['d#', 'l#']	2	4
833	['xian', '$i']	2	6
833	['w#', 'ji']	2	4
834	['wo', 'men']	2	5
834	['$i']	1	2
834	['f#']	1	2
834	['bi', 'xu']	2	4
834	['ru', 'ci']	2	4
834	['c#', '$u#']	2	5
834	['caŋ', 'cu']	2	5
834	['di']	1	2
834	['$u', 'li']	2	4
835	['ljəŋ']	1	4
835	['yi']	1	2
835	['dian']	1	4
835	['gaŋ', 'c#']	2	5
835	['ye']	1	2
835	['y#']	1	2
835	['toŋ', '$i']	2	5
835	['ti']	1	2
835	['d#']	1	2
835	['jiu']	1	3
835	['yiŋ', 'guo']	2	6
835	['guo', 'ji', 'fa']	3	7
835	['suo']	1	3
835	['djəŋ']	1	4
835	['y#', 'guan']	2	6
835	['qu', 'xi#']	2	5
835	['guo', 'ji']	2	5
835	['he']	1	2
835	['ju', 'liu', 'quan']	3	9
835	['de']	1	2
835	['wen', 'ti']	2	5
835	['$aŋ']	1	3
835	['wo']	1	2
835	['ren', 'w#']	2	5
835	['daŋ', '$oŋ']	2	6
835	['reŋ']	1	3
835	['y#']	1	2
835	['$eŋ', 'yi']	2	5
836	['er']	1	2
836	['wo', 'men']	2	5
836	['si', 'hu']	2	4
836	['w#']	1	2
836	['y#']	1	2
836	['$oŋ', 'fen']	2	6
836	['zi', 'xun']	2	5
836	['fa', 'lv']	2	4
836	['yi', 'jian']	2	6
837	['z#']	1	2
837	['ci']	1	2
837	['qjəŋ', 'kuaŋ']	2	8
837	['xia']	1	3
837	['jiu']	1	3
837	['ji', 'ben', 'fa']	3	7
837	['di', 'qi', '$i', 'yi']	4	8
837	['ti#']	1	3
837	['suo']	1	3
837	['$i']	1	2
837	['de']	1	2
837	['w#', 'guo']	2	5
837	['ju', 'liu', 'quan']	3	9
837	['wen', 'ti']	2	5
837	['wo']	1	2
837	['ren', 'w#']	2	5
837	['z#']	1	2
837	['w#']	1	2
837	['$eŋ', 'qjəŋ']	2	7
837	['$i', 'qian']	2	6
837	['$i']	1	2
837	['f#']	1	2
837	['bi', 'xu']	2	4
837	['z#']	1	2
837	['$e']	1	2
837	['yi']	1	2
837	['ke']	1	2
837	['xuan', 'ju']	2	6
837	['li', 'fa', 'hui']	3	7
837	['$u', 'xi']	2	4
838	['gaŋ', 'c#']	2	5
838	['ti', 'd#']	2	4
838	['gui', '$eŋ']	2	6
838	['wen', 'ti']	2	5
839	['ni']	1	2
839	['$uo']	1	3
839	['ni']	1	2
839	['de']	1	2
839	['ze', 'ren']	2	5
839	['$i']	1	2
839	['$u', '$i']	2	4
839	['hui', 'yi']	2	5
839	['yi', 'ji']	2	4
839	['z#']	1	2
839	['de']	1	2
839	['$u']	1	2
839	['jie', 'guo']	2	6
839	['h#']	1	2
839	['zuo']	1	3
839	['$u']	1	2
839	['xuan', 'bu']	2	6
840	['qi', '$i']	2	4
840	['y#']	1	2
840	['yi']	1	2
840	['jian']	1	4
840	['$i', 'qjəŋ']	2	6
840	['$i']	1	2
840	['f#']	1	2
840	['ye']	1	2
840	['$u', 'yu']	2	4
840	['ni']	1	2
840	['de']	1	2
840	['quan', 'li']	2	6
840	['fan', 'w#']	2	5
840	['jiu']	1	3
840	['$i']	1	2
840	['$oŋ', '$i']	2	5
840	['$eŋ', 'ge']	2	5
840	['hui', 'yi']	2	5
841	['mian', 'dui']	2	7
841	['$e', 'xie']	2	5
841	['fa', 'lv']	2	4
841	['guan', 'dian']	2	8
841	['huo']	1	3
841	['feŋ', 'xian']	2	7
841	['ni']	1	2
841	['ren', 'w#']	2	5
841	['jin', 'tian']	2	7
841	['$i']	1	2
841	['f#']	1	2
841	['bu']	1	2
841	['$i', 'yi']	2	4
841	['jiu']	1	3
841	['xuan', 'ju']	2	6
841	['li', 'fa', 'hui']	3	7
841	['$u', 'xi']	2	4
841	['zuo']	1	3
841	['$u']	1	2
841	['jue', 'djəŋ']	2	7
842	['duo', 'xie']	2	6
842	['$u', 'xi']	2	4
843	['wo']	1	2
843	['$i']	1	2
843	['di', 'yi']	2	4
843	['ci']	1	2
843	['can', 'yu']	2	5
843	['li', 'fa', 'hui']	3	7
843	['hui', 'yi']	2	5
844	['$eŋ', 'ru']	2	5
844	['li', 'hui', 'qioŋ']	3	9
844	['yi', 'ɥæn']	2	5
844	['suo']	1	3
844	['yan']	1	3
844	['hen', 'duo']	2	6
844	['xiaŋ', 'gaŋ']	2	7
844	['ren']	1	3
844	['$eŋ', 'z#']	2	5
844	['guan', 'kan']	2	7
844	['he']	1	2
844	['guan', '$u']	2	6
844	['$e']	1	2
844	['ci']	1	2
844	['hui', 'yi']	2	5
845	['$eŋ']	1	3
845	['yin']	1	3
845	['ru', 'ci']	2	4
845	['wo', 'men']	2	5
845	['dui']	1	3
845	['zi', 'ji']	2	4
845	['yiŋ']	1	3
845	['y#']	1	2
845	['geŋ']	1	3
845	['g#']	1	2
845	['de']	1	2
845	['y#', 'qiu']	2	5
846	['gaŋ', 'c#']	2	5
846	['wo']	1	2
846	['liu', 'yi']	2	5
846	['d#']	1	2
846	['zui', 'da']	2	5
846	['de']	1	2
846	['wen', 'ti']	2	5
846	['$i']	1	2
846	['$en', 'me']	2	5
847	['wo']	1	2
847	['reŋ']	1	3
847	['$i']	1	2
847	['yi']	1	2
847	['mjəŋ']	1	4
847	['da', 'xue', '$eŋ']	3	8
848	['dan']	1	3
848	['$e']	1	2
848	['ci']	1	2
848	['xuan', 'ju']	2	6
848	['de']	1	2
848	['yan', 'jin']	2	6
848	['$eŋ', 'du']	2	5
848	['bi']	1	2
848	['da', 'xue']	2	5
848	['xue', '$eŋ', 'hui']	3	9
848	['xuan', 'ju']	2	6
848	['geŋ']	1	3
848	['bu', 'ru']	2	4
849	['zen']	1	3
849	['ke', 'neŋ']	2	5
849	['z#']	1	2
849	['$aŋ']	1	3
849	['w#']	1	2
849	['que', 'djəŋ']	2	7
849	['h#', 'xuan', 'ren']	3	9
849	['de']	1	2
849	['guo', 'ji']	2	5
849	['bian']	1	4
849	['k#', '$an']	2	5
849	['$eŋ', 'ge']	2	5
849	['$eŋ', '$i']	2	5
850	['ta']	1	2
850	['xian', 'z#']	2	6
850	['$i']	1	2
850	['$i']	1	2
850	['k#', 't#']	2	4
850	['bi#', '$i']	2	5
851	['sui', 'ran']	2	6
851	['y#']	1	2
851	['ren']	1	3
851	['$i']	1	2
851	['na', 'xie']	2	5
851	['xin', 'jian']	2	7
851	['ke']	1	2
851	['$eŋ', '$i']	2	5
851	['qi']	1	2
851	['$i']	1	2
851	['dan']	1	3
851	['d#']	1	2
851	['bu', 'guo']	2	5
851	['$i']	1	2
851	['k#', 't#', '$aŋ']	3	7
851	['de']	1	2
851	['que', 'ren']	2	6
852	['taŋ', 'ruo']	2	6
852	['mi', '$u', '$u']	3	6
852	['he']	1	2
852	['$u', 'xi']	2	4
852	['dui']	1	3
852	['$eŋ', 'ge']	2	5
852	['xuan', 'ju']	2	6
852	['fu', 'ze']	2	4
852	['huo']	1	3
852	['jue', 'de']	2	5
852	['$eŋ', 'ge']	2	5
852	['li', 'fa', 'hui']	3	7
852	['y#']	1	2
852	['qu', 'xin', 'yu', 'min']	4	10
852	['$oŋ', 'xin']	2	6
852	['qu', 'de']	2	4
852	['$i', 'min']	2	5
852	['de']	1	2
852	['xin', 'ren']	2	6
852	['bian']	1	4
852	['geŋ']	1	3
852	['y#']	1	2
852	['jiaŋ']	1	4
852	['m#']	1	2
852	['ge']	1	2
852	['$eŋ', '$i']	2	5
852	['zuo']	1	3
852	['de']	1	2
852	['geŋ']	1	3
852	['yan', 'jin']	2	6
852	['er']	1	2
852	['f#']	1	2
852	['an']	1	2
852	['$aŋ']	1	3
852	['goŋ', 'zuo']	2	6
852	['ji']	1	2
852	['mi', '$u', '$u']	3	6
852	['$uo']	1	3
852	['bu']	1	2
852	['xu', 'y#']	2	4
852	['$a']	1	2
852	['bian']	1	4
852	['bu']	1	2
852	['$a']	1	2
853	['y#', 'qiu']	2	5
853	['ti', 'goŋ']	2	5
853	['yi']	1	2
853	['fen']	1	3
853	['$u', 'mian']	2	6
853	['he']	1	2
853	['ju', 'y#']	2	4
853	['fa', 'lv']	2	4
853	['xi#', 'li']	2	5
853	['de']	1	2
853	['wen', 'jian']	2	7
853	['ben', 'yiŋ']	2	6
853	['hen']	1	3
853	['jian', 'dan']	2	7
854	['ji', '$i']	2	4
854	['wo']	1	2
854	['can', 'jia']	2	6
854	['xue', '$eŋ', 'hui']	3	9
854	['xuan', 'ju']	2	6
854	['yi']	1	2
854	['xu']	1	2
854	['ti', 'goŋ']	2	5
854	['xue', '$eŋ', '$eŋ']	3	9
854	['$eŋ', 'mjəŋ']	2	7
854	['wo']	1	2
854	['$i']	1	2
854	['da', 'xue']	2	5
854	['de']	1	2
854	['xue', '$eŋ']	2	6
855	['$u', 'xi']	2	4
855	['ru', 'guo']	2	5
855	['lian']	1	4
855	['ru', 'ci']	2	4
855	['jian', 'dan']	2	7
855	['de']	1	2
855	['$eŋ', 'xu']	2	5
855	['ye']	1	2
855	['bu']	1	2
855	['neŋ']	1	3
855	['wan', '$eŋ']	2	6
855	['$eŋ', 'ge']	2	5
855	['li', 'fa', 'hui']	3	7
855	['bu']	1	2
855	['ke', 'neŋ']	2	5
855	['qu', 'xin', 'yu', 'ren']	4	10
856	['$e']	1	2
856	['$i']	1	2
856	['di', 'yi']	2	4
856	['ge']	1	2
856	['wen', 'ti']	2	5
857	['di', 'er']	2	4
857	['ge']	1	2
857	['wen', 'ti']	2	5
857	['wo', 'men']	2	5
857	['xian', 'z#']	2	6
857	['$aŋ']	1	3
857	['w#']	1	2
857	['noŋ']	1	3
857	['qjəŋ', '$u']	2	6
857	['duo', '$#']	2	5
857	['yi', 'ɥæn']	2	5
857	['neŋ', 'g#']	2	5
857	['t#', 'pi#']	2	5
858	['yi', '$i']	2	4
858	['gui', 'ze']	2	5
858	['zui']	1	3
858	['ji', 'ben']	2	5
858	['de']	1	2
858	['jjəŋ', '$en']	2	7
858	['$i']	1	2
858	['que', 'b#']	2	5
858	['m#']	1	2
858	['w#']	1	2
858	['yi', 'ɥæn']	2	5
858	['y#']	1	2
858	['$oŋ', 'zu']	2	5
858	['ji', 'hui']	2	5
858	['wan', '$eŋ']	2	6
858	['xuan', '$i']	2	6
858	['$eŋ', 'xu']	2	5
859	['er']	1	2
859	['mi', '$u', '$aŋ']	3	7
859	['bu']	1	2
859	['neŋ']	1	3
859	['ji', 'yu']	2	4
859	['wan', 'quan']	2	7
859	['m#', 'y#']	2	4
859	['fa', 'lv']	2	4
859	['li', 'ju']	2	4
859	['de']	1	2
859	['wu', 'li']	2	4
859	['$i', 'yi']	2	4
859	['pjəŋ']	1	4
859	['qi']	1	2
859	['ge', 'ren']	2	5
859	['pan', 'duan']	2	7
859	['xiaŋ']	1	4
859	['qi', 'ta']	2	4
859	['yi', 'ɥæn']	2	5
859	['bi#', '$i']	2	5
859	['ta']	1	2
859	['m#', 'y#']	2	4
859	['neŋ', 'li']	2	5
859	['$u', '$i']	2	4
859	['jian', '$i']	2	6
860	['wo']	1	2
860	['ren', 'w#']	2	5
860	['$e']	1	2
860	['$i']	1	2
860	['wan', 'quan']	2	7
860	['w#', 'fan']	2	5
860	['le']	1	2
860	['yi', '$i']	2	4
860	['gui', 'ze']	2	5
860	['yiŋ']	1	3
860	['y#']	1	2
860	['de']	1	2
860	['jjəŋ', '$en']	2	7
861	['ji']	1	2
861	['raŋ']	1	3
861	['suo', 'y#']	2	5
861	['yi', 'ɥæn']	2	5
861	['neŋ', 'g#']	2	5
861	['$eŋ', 'goŋ']	2	6
861	['wan', '$eŋ']	2	6
861	['xuan', '$i']	2	6
861	['$eŋ', '$i']	2	5
861	['ran', 'h#']	2	5
861	['c#']	1	2
861	['jin', 'xjəŋ']	2	7
861	['li', 'fa', 'hui']	3	7
861	['$u', 'xi']	2	4
861	['xuan', 'ju']	2	6
862	['suo', 'yi']	2	5
862	['mi', '$u', '$aŋ']	3	7
862	['$en', 'w#', 'an']	3	7
862	['gaŋ', 'c#']	2	5
862	['de']	1	2
862	['jue', 'djəŋ']	2	7
862	['huo']	1	3
862	['pan', 'duan']	2	7
862	['wan', 'quan']	2	7
862	['$i']	1	2
862	['$i']	1	2
862	['wan', 'quan']	2	7
862	['m#', 'y#']	2	4
862	['ren', 'he']	2	5
862	['ji', '$u']	2	4
862	['de']	1	2
862	['pan', 'duan']	2	7
863	['ru', 'guo']	2	5
863	['da', 'jia']	2	5
863	['fan', 'kan']	2	6
863	['gaŋ', 'c#']	2	5
863	['lu', 'yiŋ']	2	5
863	['pian', 'duan']	2	8
863	['qi', '$i']	2	4
863	['san']	1	3
863	['w#']	1	2
863	['yi', 'ɥæn']	2	5
863	['yi']	1	2
863	['wan', '$eŋ']	2	6
863	['du']	1	2
863	['wan']	1	3
863	['$i', 'ci']	2	4
864	['er']	1	2
864	['yi', '$i']	2	4
864	['gui', 'ze']	2	5
864	['$i']	1	2
864	['gui', 'djəŋ']	2	7
864	['yi', 'ɥæn']	2	5
864	['y#']	1	2
864	['wan', '$eŋ']	2	6
864	['du']	1	2
864	['$u']	1	2
864	['$i', 'ci']	2	4
865	['suo', 'yi']	2	5
865	['mi', '$u', '$aŋ']	3	7
865	['bu']	1	2
865	['neŋ']	1	3
865	['yi']	1	2
865	['yu', 'qi']	2	4
865	['huo']	1	3
865	['qi', 'ta']	2	4
865	['ti#', 'jian']	2	7
865	['w#']	1	2
865	['bi#', '$wən']	2	7
865	['pan', 'duan']	2	7
865	['ta']	1	2
865	['wu', 'quan']	2	6
865	['jian', '$i']	2	6
866	['wo']	1	2
866	['xi', 'waŋ']	2	5
866	['$u', 'xi']	2	4
866	['mjəŋ', 'b#']	2	6
866	['da', 'jia']	2	5
866	['mian', 'qian']	2	8
866	['y#']	1	2
866	['liaŋ']	1	4
866	['da']	1	2
866	['wen', 'ti']	2	5
867	['ru', 'guo']	2	5
867	['wo', 'men']	2	5
867	['bu']	1	2
867	['xian']	1	4
867	['$u', 'li']	2	4
867	['$e', 'xie']	2	5
867	['wen', 'ti']	2	5
867	['ran', 'h#']	2	5
867	['c#']	1	2
867	['jin', 'xjəŋ']	2	7
867	['$u', 'xi']	2	4
867	['xuan', 'ju']	2	6
867	['li', 'fa', 'hui']	3	7
867	['bian']	1	4
867	['nan', 'yi']	2	5
867	['qu', 'xin', 'yu', 'ren']	4	10
868	['wo']	1	2
868	['xiaŋ', 'xin']	2	7
868	['hen', 'duo']	2	6
868	['yi', 'ɥæn']	2	5
868	['b#', 'kuo']	2	5
868	['$oŋ', 'duo']	2	6
868	['y#']	1	2
868	['guaŋ', 'da']	2	6
868	['min', 'yi']	2	5
868	['ji', '$u']	2	4
868	['$i', '$i']	2	4
868	['de']	1	2
868	['$i', 'xuan']	2	6
868	['yi', 'ɥæn']	2	5
868	['d#']	1	2
868	['bu']	1	2
868	['neŋ']	1	3
868	['xin', 'na']	2	5
868	['$e']	1	2
868	['ci']	1	2
868	['xuan', 'ju']	2	6
868	['jie', 'guo']	2	6
869	['$u', 'xi']	2	4
869	['jin', 'tian']	2	7
869	['wo', 'men']	2	5
869	['xiaŋ']	1	4
869	['xiaŋ', 'gaŋ']	2	7
869	['ren']	1	3
869	['$an', '$i']	2	5
869	['yi']	1	2
869	['ge']	1	2
869	['cu', '$u']	2	4
869	['de']	1	2
869	['bu']	1	2
869	['neŋ']	1	3
869	['z#']	1	2
869	['cu', '$u']	2	4
869	['de']	1	2
869	['$eŋ', 'xu']	2	5
870	['liaŋ', 'jun', 'yan']	3	10
870	['yi', 'ɥæn']	2	5
870	['lian']	1	4
870	['$eŋ', 'ben']	2	6
870	['d#']	1	2
870	['na']	1	2
870	['bu']	1	2
870	['$u', 'l#']	2	4
870	['$eŋ', 'mjəŋ']	2	7
870	['zi', 'ji']	2	4
870	['de']	1	2
870	['guo', 'ji']	2	5
871	['$i']	1	2
871	['ti', 'goŋ']	2	5
871	['yi']	1	2
871	['fen']	1	3
871	['fu', 'ben']	2	5
871	['bu']	1	2
871	['xiaŋ']	1	4
871	['fu', 'ben']	2	5
871	['de']	1	2
871	['wen', 'jian']	2	7
872	['zui']	1	3
872	['z#', 'g#']	2	4
872	['de']	1	2
872	['$i']	1	2
872	['ta']	1	2
872	['lian']	1	4
872	['ju', 'liu', 'quan']	3	9
872	['d#']	1	2
872	['w#']	1	2
872	['neŋ']	1	3
872	['li', 'qjəŋ']	2	6
873	['ru', 'guo']	2	5
873	['wo', 'men']	2	5
873	['jin']	1	3
873	['tian']	1	4
873	['z#']	1	2
873	['yi']	1	2
873	['$oŋ']	1	3
873	['ru', 'ci']	2	4
873	['cu', '$u']	2	4
873	['de']	1	2
873	['qjəŋ', 'kuaŋ']	2	8
873	['xia']	1	3
873	['jin', 'ru']	2	5
873	['xuan', 'ju']	2	6
873	['li', 'fa', 'hui']	3	7
873	['de']	1	2
873	['$eŋ', 'xu']	2	5
873	['$u', 'xi']	2	4
873	['jiu']	1	3
873	['$i']	1	2
873	['raŋ']	1	3
873	['liaŋ', 'jun', 'yan']	3	10
873	['yi', 'ɥæn']	2	5
873	['guo']	1	3
873	['le']	1	2
873	['h#']	1	2
873	['bian']	1	4
873	['$i']	1	2
873	['$en', 'xian']	2	7
874	['ta']	1	2
874	['daŋ', 'ran']	2	6
874	['le', 'yi']	2	4
875	['wo']	1	2
875	['jue', 'de']	2	5
875	['da', 'jia']	2	5
875	['gaŋ', 'c#']	2	5
875	['wen']	1	3
875	['de']	1	2
875	['wen', 'ti']	2	5
875	['d#']	1	2
875	['hen']	1	3
875	['ju', 'ti']	2	4
876	['h#', 'xuan', 'ren']	3	9
876	['de']	1	2
876	['zi', 'ge']	2	4
876	['yi', '$i']	2	4
876	['n#', 'xie']	2	5
876	['yi', 'ɥæn']	2	5
876	['he']	1	2
876	['zi', 'ge']	2	4
876	['t#', 'pi#']	2	5
876	['wo', 'men']	2	5
876	['d#']	1	2
876	['w#']	1	2
876	['neŋ']	1	3
876	['li', 'qjəŋ']	2	6
877	['z#']	1	2
877	['ru', 'ci']	2	4
877	['hwən', 'luan']	2	8
877	['cu', '$u']	2	4
877	['de']	1	2
877	['qjəŋ', 'kuaŋ']	2	8
877	['xia']	1	3
877	['jin', 'ru']	2	5
877	['xuan', 'ju']	2	6
877	['$eŋ', 'xu']	2	5
877	['$u', 'xi']	2	4
877	['wo']	1	2
877	['pa']	1	2
877	['ni']	1	2
877	['b#', 'fu']	2	4
877	['de']	1	2
877	['ya', 'li']	2	4
877	['hui']	1	3
877	['hen']	1	3
877	['da']	1	2
878	['yin', 'ci']	2	5
