sent_id	character	component_n	stroke_n
A210076	乒	1	6
A210076	乓	2	6
A210077	姚	2	9
A210077	诸	3	10
A210077	燮	4	17
A210079	削	3	9
A210085	寅	3	11
A220001	咸	3	9
A220004	酱	3	13
A220006	腻	5	13
A220007	晃	2	10
A220007	瓜	1	5
A220007	紫	3	12
A220007	芥	3	7
A220007	萝	3	11
A220008	荤	3	8
A220008	腥	3	13
A220012	辣	2	14
A220013	汁	2	6
A220013	椒	4	12
A220016	腊	3	12
A220020	℃	0	0
A220022	兹	3	9
A220028	彼	2	8
A220028	饺	3	9
A220033	耽	2	10
A220033	误	3	9
A220035	巩	2	6
A220038	诺	4	10
A220038	膜	4	14
A220039	疫	2	9
A220044	渠	3	11
A220045	剪	4	11
A220046	葫	4	12
A220046	芦	2	7
A220046	浏	3	9
A220049	瞄	3	13
A220050	嘻	4	15
A220053	悠	3	11
A220053	踱	4	16
A220055	喽	3	12
A220056	噢	4	15
A220060	摞	3	14
A220063	厕	3	8
A220066	阅	4	10
A220066	橱	4	16
A220072	兑	3	5
A220083	娃	3	9
A220091	茄	3	8
A220091	漂	3	14
A220096	羞	2	10
A230004	斡	3	14
A230012	黎	4	15
A230015	鲁	2	12
A230015	峙	3	9
A230020	舆	3	14
A230020	晤	3	11
A230022	僵	6	15
A230025	匈	3	6
A230025	胁	2	8
A230028	梅	3	11
A230040	弗	1	5
A230041	搜	3	12
A230044	奎	3	9
A230050	歉	2	14
A230057	莱	2	10
A230057	拟	2	7
A230061	宴	3	10
A230066	斐	2	12
A230082	箴	4	15
A230083	夸	3	6
A240004	甬	2	7
A240004	舶	2	11
A240004	苯	2	8
A240004	醇	4	15
A240004	硫	2	12
A240004	丙	2	5
A240004	吐	2	6
A240009	畅	2	8
A240011	柑	2	9
A240011	桔	3	10
A240011	脐	2	10
A240013	徘	2	12
A240013	徊	4	9
A240022	壑	6	17
A240024	跻	2	13
A240040	濒	3	16
A240051	扇	2	10
A240055	潘	3	15
A240056	眉	2	9
A240060	炭	3	9
A240065	秦	2	10
A250005	锹	3	14
A250006	罩	4	13
A250008	憩	3	16
A250011	褐	3	14
A250012	渗	4	11
A250028	伪	2	6
A250028	吵	2	7
A250034	嘀	4	14
A250034	咕	3	8
A250040	钮	2	9
A250042	蓦	4	13
A250043	捆	4	10
A250048	璧	4	18
A250066	翟	2	14
A250072	榆	4	13
A250073	扳	3	7
A250086	厉	2	5
A250086	贪	2	8
A250086	污	3	6
A250086	贿	2	10
A250086	赂	3	10
A250088	佣	2	9
A250091	账	2	8
A250092	诬	4	9
A260002	莉	3	10
A260005	畔	2	10
A260006	阖	3	13
A260017	暇	4	13
A260019	荐	3	9
A260020	寓	2	12
A260029	频	2	13
A260033	钡	2	9
A260033	锶	3	14
A260033	钙	2	9
A260033	氧	2	10
A260034	罕	3	7
A260035	兆	1	6
A260035	钕	2	8
A260037	钨	2	9
A260037	靶	2	13
A260043	酶	3	14
A260044	聪	4	15
A260048	淮	2	11
A260048	蹈	3	17
A260048	芭	2	7
A260048	蕾	3	16
A260063	洽	4	9
A260064	拓	2	8
A260072	侦	3	8
A260073	溪	4	13
A260074	渚	3	11
A260074	址	2	7
A260076	铭	3	11
A270004	熠	3	15
A270006	亨	3	7
A270008	吱	2	7
A270009	俄	2	9
A270010	Ｓ	0	0
A270010	Ｙ	0	0
A270010	霍	2	16
A270012	垦	2	9
A270020	堡	4	12
A270024	版	3	8
A270038	哲	3	10
A270049	窍	3	10
A270050	轩	2	7
A270054	哧	2	10
A270059	碴	4	14
A270059	猥	3	12
A270073	卢	2	5
A270079	婿	3	12
A280003	瘢	3	15
A280006	颈	3	11
A280006	醉	5	15
A280008	瞩	3	17
A280017	猝	5	11
A280018	辟	3	13
A280023	虑	2	10
A280028	邹	3	7
A280028	锌	2	12
A280036	聋	2	11
A280039	痢	3	12
A280040	肠	2	7
A280040	溶	3	13
A280041	丸	1	3
A280041	氟	2	9
A280041	哌	3	9
A280043	菌	4	11
A280047	践	2	12
A280048	殖	3	12
A280053	虎	2	8
A280053	郝	2	9
A280054	肢	2	8
A280054	Ⅰ	0	0
A280054	Ⅱ	0	0
A280054	Ⅲ	0	0
A280055	惧	3	11
A280057	Ｂ	0	0
A280058	椎	2	12
A280059	疹	3	10
A280059	叉	1	3
A280059	痔	3	11
A280059	腺	3	13
A280060	杰	2	8
A280063	婴	3	11
A280064	敦	4	12
A280064	瓣	3	19
A280068	膛	4	15
A290004	Ｑ	0	0
A290007	鼎	2	12
A290021	Ｎ	0	0
A290022	惋	4	11
A290040	谭	4	14
A290047	曝	5	19
A290056	阮	3	6
A290059	偌	4	10
A290063	甫	1	7
A290063	徒	2	10
A290069	簧	2	17
A290069	狂	2	7
A290070	刃	1	3
A290074	拾	4	9
A290076	翅	2	10
A290077	蹚	0	0
A290079	耀	3	20
A290085	擎	5	16
A290085	炬	2	8
A290086	泊	2	8
A290086	桅	4	10
A290086	霓	3	16
A290090	庞	2	8
A290090	栩	2	8
A290096	搁	4	12
A290103	扮	3	7
A290108	贞	2	6
A290114	痒	2	11
A290115	嫂	3	12
A290116	髦	2	14
A300002	楠	5	13
A300004	赣	5	21
A300005	枢	3	8
A300005	纽	2	7
A300017	雾	3	13
A300020	卵	2	7
A300051	娩	2	10
A300053	竣	4	12
A300064	淌	4	11
A300065	绵	3	11
A300067	蜿	4	14
A300067	蜒	3	12
A300067	璀	3	15
A300067	璨	5	17
A300069	墻	0	0
A300070	峭	3	10
A300071	匡	2	6
A300073	铅	3	10
A300077	隧	4	14
A300078	崖	4	11
A300080	衬	2	8
A300092	寰	5	16
A310005	鹅	2	12
A310006	蛮	2	12
A310010	赉	2	11
A310013	咐	3	8
A310014	拴	3	9
A310022	玫	2	8
A310022	瑰	2	13
A310027	姐	2	8
A310028	屠	3	11
A310030	焉	3	11
A310032	矫	3	11
A310034	闰	2	7
A310035	猗	4	11
A310037	妪	3	7
A310037	搀	3	12
A310040	赡	5	17
A310040	赋	3	12
A310046	仙	2	5
A310047	焕	2	11
A310067	帕	2	8
A310067	拭	3	9
A310074	柳	3	9
A310079	湛	2	12
A310095	樊	5	15
A320001	邓	2	4
A320004	笼	2	11
A320013	毯	3	12
A320016	炯	3	9
A320016	慈	4	13
A320016	奕	2	9
A320018	灏	6	21
A320025	迢	3	8
A320025	舟	1	6
A320032	颁	3	10
A320050	耸	3	10
A320073	眺	2	11
A320078	霄	3	15
A320079	傲	3	12
A320084	俯	4	10
A320084	瞰	3	16
A320085	鳞	4	20
A320099	丑	1	4
A320102	聆	2	11
A330016	舢	2	9
A330031	邬	2	6
A330041	聂	3	10
A330041	臻	3	16
A330041	谨	2	13
A330045	沧	3	7
A330045	粟	2	12
A330046	渺	3	12
A330068	哎	2	8
A330070	呐	2	7
A330082	脖	4	11
A330087	憨	3	15
A330094	咣	2	9
A330113	哗	4	9
A340001	谋	3	11
A340009	弦	2	8
A340017	剑	3	9
A340021	牺	2	10
A340021	牲	2	9
A340023	寝	5	13
A340024	馈	3	12
A340030	蚂	2	9
A340030	蚁	2	8
A340030	啃	3	11
A340041	撰	5	15
A340053	捣	3	10
A340060	耘	3	10
A340063	肆	2	13
A340063	虐	2	9
A340070	抡	3	7
A340070	镐	2	15
A340071	蹬	3	19
A340072	梆	3	10
A340081	睁	2	11
A340084	烙	3	10
A340088	阴	2	6
A340088	俭	3	9
A340088	剥	3	10
A340091	涯	4	11
A350010	蹒	3	17
A350010	跚	2	12
A350010	滞	4	12
A350010	催	3	13
A350016	铰	3	11
A350026	嘲	3	15
A350036	狮	3	9
A350036	艳	2	10
A350046	灿	2	7
A350046	宠	2	8
A350050	曰	1	4
A350050	妃	2	6
A350063	矣	2	7
A350066	惑	4	12
A350083	暨	4	14
A360003	龚	3	11
A360006	凿	4	12
A360006	锲	4	14
A360011	蛛	2	12
A360021	逊	3	9
A360022	剔	3	10
A360026	皖	4	12
A360027	芜	2	7
A360031	沾	3	8
A360031	棍	3	12
A360046	槛	4	14
A360050	碍	4	13
A360050	灶	2	7
A360052	揽	4	12
A360057	扯	2	7
A360060	概	3	13
A360065	蝇	2	14
A360065	瞎	4	15
A360070	潢	2	14
A360074	凤	2	4
A360074	麟	4	23
A360074	卉	2	5
A370010	绸	4	11
A370016	咫	3	9
A370024	幻	2	4
A370027	滕	3	15
A370033	岳	2	8
A370042	隅	2	11
A370042	颌	4	12
A370043	鳌	3	18
A370047	糅	3	13
A370048	烹	4	11
A370048	碧	3	14
A370048	豆	3	7
A370049	咄	3	8
A370049	屡	3	12
A370053	孰	4	11
A370057	犄	4	12
A370060	酣	2	12
A370061	毋	1	4
A370062	飨	2	12
A370063	汲	2	6
A380003	鏖	2	19
A380003	哉	2	9
A380023	磬	4	16
A380028	谦	2	12
A380051	谣	3	12
A390011	猜	2	11
A390013	睫	2	13
A390027	漠	4	13
A390028	Ｅ	0	0
A390028	歼	2	7
A390028	Ｆ	0	0
A390029	舰	2	10
A390031	翰	3	16
A390033	焰	3	12
A390034	尉	3	11
A390036	菲	2	11
A390036	茨	3	9
A390044	摧	3	14
A390061	梯	3	11
A390073	亦	4	6
A390082	祈	2	8
A390082	祷	3	11
A390085	寂	4	11
A390089	揶	3	11
A390089	揄	4	12
A400002	芸	3	7
A400006	棕	3	12
A400051	俱	3	10
A400054	皱	3	10
A400054	纹	2	7
A400056	勾	2	4
A400060	廖	4	14
A400066	帼	4	11
A400069	匮	3	11
A400074	贶	3	9
A400087	滁	4	12
A400090	荷	4	10
A400090	锄	3	12
A400094	琅	2	11
A400094	琊	3	10
A400098	霉	3	15
A410006	缤	4	13
A410007	裙	3	12
A410027	笋	2	10
A410042	琳	3	12
A410043	粥	3	12
A410044	脂	3	10
A410044	椰	3	12
A410044	杏	2	7
A410057	薯	4	16
A410058	祭	2	11
A410059	菇	4	11
A410064	咖	3	8
A410064	啡	2	11
A410067	寥	4	14
A410067	坊	2	7
A410072	饲	2	8
A410073	禽	5	12
A410076	奢	3	11
A410076	鲟	3	14
A410076	鳜	5	20
A420010	宰	2	10
A420013	霸	3	21
A420017	崩	3	11
A420021	痪	2	12
A420033	峻	4	10
A420069	缔	3	12
A420076	睦	4	13
A430026	纭	3	7
A430029	饵	2	9
A430034	诈	2	8
A430045	炙	2	8
A430045	酿	2	14
A430046	蜂	3	13
A430049	沓	2	8
A430055	幌	3	13
A430065	掷	4	11
A430066	雇	2	12
A430072	蚕	2	10
A430072	蝉	3	14
A440026	蹊	4	17
A440046	萃	5	11
A440056	雀	2	11
A440061	俨	2	9
A440065	茹	3	9
A440067	莹	2	10
B010022	纠	2	5
B010030	诿	3	10
B010052	辩	3	16
B010056	澜	3	15
B020001	妥	2	7
B020002	蒋	4	12
B020003	郎	2	8
B020030	卿	3	10
B020034	谴	4	15
B030008	拯	3	9
B030031	惩	3	12
B040028	＋	0	0
B040029	旭	2	6
B040037	渥	3	12
B040050	茵	3	9
B040059	酝	3	11
B050013	逆	3	9
B050017	驭	2	5
B050034	邸	2	7
B050035	坂	3	7
B050046	樱	4	15
B050075	煞	4	13
B060013	阐	3	11
B060026	袖	2	10
B060043	韦	1	4
B060049	伎	2	6
B060066	薰	3	17
B060066	悍	3	10
B060067	Ｒ	0	0
B070003	泳	2	8
B070003	泌	2	8
B070011	贤	3	8
B070043	Ｘ	0	0
B070043	戟	2	12
B070063	棘	2	12
B070088	涣	2	10
B080030	浅	2	8
B080032	蔓	4	14
B080061	咎	3	8
B080073	琼	4	12
B090011	濮	4	17
B090011	凹	1	5
B090013	稠	4	13
B090020	簸	4	19
B090042	寨	4	14
B090056	棠	3	12
B090069	骋	3	10
B100040	杠	2	7
B100063	缭	4	15
B100070	傻	6	13
B120004	琐	3	11
B120027	惰	4	12
B120032	迂	2	6
B120039	惕	3	11
B120048	妨	2	7
B120058	趑	3	13
B120058	趄	2	12
B130002	牟	2	6
B130008	鸭	2	10
B130009	挪	3	9
B130014	韬	3	14
B130020	琉	2	11
B130026	藻	6	19
B130026	钦	2	9
B130027	拂	2	8
B130027	嬉	4	15
B130028	喂	3	12
B130030	玲	2	9
B130030	珑	2	9
B130030	蛳	3	12
B130033	碱	4	14
B130039	臭	2	10
B130053	炒	2	8
B130054	俐	3	9
B130056	胃	2	9
B130060	钓	2	8
B130065	舱	3	10
B130065	躁	5	20
B130068	悻	4	11
B140005	瞌	3	15
B140005	浒	4	9
B140007	蜻	2	14
B140007	蜓	3	12
B140043	绌	3	8
B140060	渣	4	12
B140072	纬	2	7
B140077	敝	2	11
B140078	鄙	6	13
B140078	×	0	0
B140079	睑	3	12
B140086	磅	2	15
B140086	礴	5	21
B150007	抉	2	7
B150019	巽	4	12
B150039	豁	4	17
B150050	剖	3	10
B150067	函	2	8
B160003	绚	3	9
B160029	僚	4	14
B160029	衙	5	13
B160031	夙	2	6
B160085	辜	3	12
B170010	辱	2	10
B170015	寇	4	11
B170020	缚	3	13
B170022	拙	3	8
B170024	陲	2	10
B170028	炽	3	9
B170034	谬	4	13
B170035	佢	0	0
B170038	砭	2	9
B170044	讹	3	6
B170044	渲	5	12
B170044	猎	3	11
B170048	贻	3	9
B170054	颠	4	16
B170054	淆	3	11
B170054	蜚	2	14
B170069	睬	3	13
B170070	诽	2	10
B170070	谤	2	12
B170072	匿	4	10
B170075	孜	2	7
B170080	禅	3	12
B180037	毓	3	14
B190009	嘶	4	15
B190014	怂	3	8
B190014	恿	3	11
B190026	裹	3	14
B190034	弛	2	6
B190043	碜	4	13
B190047	甭	2	9
B190058	窘	3	12
B190067	馊	3	12
B190068	粒	2	11
B190068	絮	3	12
B190069	咙	2	8
B190069	吼	3	7
B190069	搅	4	12
B190072	坪	2	8
B190074	黯	2	21
B190084	蹴	5	19
B190092	痰	3	13
B200032	忌	2	7
B200032	惮	3	11
B200036	竭	3	14
B200058	懈	4	16
B200070	衍	4	9
B220012	邙	2	5
B220015	俑	0	0
B220015	痈	2	10
B220025	妄	2	6
B220029	聩	3	15
B220032	洵	3	9
B220040	剃	3	9
B220050	萍	3	11
B220056	烘	3	10
B220089	匾	2	11
B220090	沦	3	7
B220090	釜	2	10
B230032	歪	2	9
B230033	禺	2	9
B230038	诧	3	8
B230040	池	2	6
B230046	骝	4	13
B230068	舀	2	10
B230070	唾	2	11
B230070	筷	3	13
B230070	碟	3	14
B240010	锤	2	13
B240020	穴	2	5
B240038	涪	3	11
B240046	叼	2	5
B240048	窖	3	12
B240064	璜	2	15
B240078	葺	3	12
B240079	堰	4	12
B240082	菩	3	11
B240093	缮	4	15
B240099	胳	3	10
B240099	膊	3	14
B250007	赃	3	10
B250007	枉	2	8
B250007	堕	2	11
B250008	遏	3	12
B250011	跬	3	13
B250017	垂	1	8
B250024	慑	4	13
B250026	挠	3	9
B250045	殷	2	10
B250048	昭	3	9
B250083	徇	3	9
B250087	莺	2	10
B260002	仕	2	5
B260013	狗	3	8
B260014	掬	3	11
B260030	栖	2	10
B260052	孺	3	17
B260060	舒	4	12
B260070	缪	4	14
B260074	谚	3	11
B260081	桧	4	10
B260084	冤	2	10
B260086	斩	2	8
B260091	炳	2	9
B260095	缄	4	12
B260109	扁	1	9
B260110	笙	2	11
B270007	徕	2	10
B270013	椭	3	12
B270014	棱	4	12
B270019	枷	3	9
B270035	诀	2	6
B270036	琢	2	12
B270057	绞	3	9
B270057	荟	4	9
B270079	ａ	0	0
B270079	ｄ	0	0
B270079	ｅ	0	0
B270079	ｉ	0	0
B270079	ｎ	0	0
B270079	ｈ	0	0
C010019	辄	2	11
C010045	祁	2	6
C010055	沅	3	7
C020014	抨	2	8
C020022	尧	2	6
C020031	煽	2	14
C020051	恒	4	9
C030011	衅	2	11
C030034	扼	3	7
C030072	谎	4	11
C030073	蔑	3	14
C030082	怖	3	8
C030083	遑	3	12
C040008	纲	3	7
C040025	殃	2	9
C050016	宙	2	8
C050032	阂	2	9
C060017	飒	2	9
C060019	糟	3	17
C060019	粕	2	11
C070036	泼	2	8
C070063	驳	3	7
C080004	Ｊ	0	0
C080007	恣	3	10
C080010	稽	4	15
C080013	臆	3	17
C080016	癖	4	18
C080016	沆	3	7
C080016	瀣	5	19
C090012	帜	3	8
C090044	氢	3	9
C090051	卑	1	8
C100004	赅	2	10
C100005	哺	2	10
C100014	谛	3	11
C100042	兢	6	14
C100049	蔡	3	14
C100050	埔	2	10
C100055	挝	3	9
C100071	卒	4	8
C110007	坍	2	7
C110028	摒	3	12
C110041	悖	4	10
C120001	缉	3	12
C120037	榈	4	13
C120049	垒	4	9
C120049	敷	3	15
C120055	谙	2	11
C120078	俞	3	9
C130004	镕	0	0
C130061	殍	3	11
C130063	慷	3	14
C130063	赈	2	10
C130066	坷	3	8
C140018	厨	3	12
C150007	晁	2	10
C150041	嗡	4	13
C160016	恨	2	9
C160053	嫖	3	14
C160071	逞	3	10
C160085	恕	3	10
C160092	蜕	4	13
D010009	诵	3	9
D010013	儒	3	16
D010014	粹	5	14
D010016	奴	2	5
D010016	熹	4	16
D010017	遁	4	12
D010043	憎	5	15
D010049	咛	3	8
D010063	迦	3	8
D010068	寮	4	15
D020004	涅	3	10
D020005	玄	2	5
D020006	乾	3	11
D020006	橛	5	16
D020014	梵	3	11
D020018	咬	3	9
D020019	隋	4	11
D020022	赘	3	14
D020029	楞	3	13
D020029	伽	3	7
D020030	蠢	4	21
D020035	鸥	3	9
D020035	戕	2	8
D030001	仑	2	4
D030005	雍	3	11
D030005	译	3	7
D030007	赐	3	12
D030010	殿	4	13
D030017	敖	2	10
D030023	蓟	3	13
D030024	沁	2	7
D030027	绥	3	10
D030028	札	2	5
D030028	爵	4	17
D030035	虔	2	10
D030040	（	0	0
D030048	膳	4	16
D030049	诏	3	7
D040020	狩	3	9
D040035	娲	0	0
D040041	骼	3	15
D040041	隙	4	12
D040074	冈	2	4
D050037	驼	3	8
D050037	胛	2	9
D050041	篡	4	16
D050055	忏	2	6
D050057	煎	4	13
D050066	恪	3	9
D050074	撇	3	14
D060005	卦	3	8
D060008	冥	4	10
D060008	佑	3	5
D060009	盂	2	8
D060012	匐	4	11
D060014	祀	2	7
D06002４	僳	3	14
D06004８	彝	4	18
D06006７	嫉	3	13
D06007３	皈	3	9
D070018	炷	2	9
D070025	妖	2	7
D070025	敛	3	11
D070026	郜	3	9
D070027	阙	4	13
D070028	陇	2	7
D070029	菏	4	11
D070039	蒜	3	13
D070047	畿	4	15
D070048	隶	2	8
D070049	祗	2	9
D070081	攫	5	23
D080004	茕	2	8
D080004	孑	1	3
D080006	朔	3	10
D080011	讼	3	6
D080015	胚	3	9
D080020	瘟	3	14
D080024	蒗	3	13
D080024	叟	2	9
D080024	荆	3	9
D080025	夭	1	4
D080028	徙	3	11
D080029	畜	2	10
D080031	僻	4	15
D080032	媾	3	13
D080032	懊	4	15
D080043	巫	3	7
D080048	侗	4	8
D080051	姻	3	9
D080052	蕉	3	15
D080058	忐	2	7
D080058	忑	2	7
D080059	殴	3	8
D080059	殡	4	14
D080080	羌	2	7
D080082	仇	2	4
D080086	殓	3	11
D080092	鬣	6	25
D090002	稣	2	13
D090005	萧	2	11
D090015	虏	2	8
D090016	龟	1	7
D090020	筇	3	11
D090022	薜	4	16
D090025	湮	3	12
D090029	辗	4	14
D090029	滇	4	13
D090031	柩	3	9
D090031	兽	4	11
D090033	酥	2	12
D090038	痘	2	12
D090043	瑟	3	13
D090049	祟	3	10
D090052	靖	2	13
D090060	弧	2	8
D100031	奘	3	10
D100032	霹	4	21
D100032	雳	3	12
D100036	姨	2	9
D100049	怙	3	8
D100057	垢	4	9
D100057	狈	2	7
D100058	糜	2	17
D100058	钵	2	10
D100073	怯	2	8
D100079	鹿	3	11
D100079	苑	3	8
D100079	跋	2	12
D100079	诃	3	7
D100084	鹫	5	17
D100084	窟	4	13
D110012	柯	3	9
D110014	篝	3	16
D110016	烫	3	10
D110021	撩	4	15
D110022	谒	3	11
D110022	祸	3	11
D110029	狐	2	8
D110029	狸	2	10
D110029	鼬	0	0
D110033	猬	3	12
D110033	鹃	3	12
D110040	崽	3	12
D110041	觅	2	8
D110047	唰	4	11
D110047	嚎	5	17
D110047	啕	3	11
D110049	裔	4	13
D110050	鹊	3	13
D110052	嘎	3	14
D120023	乩	3	6
D120026	唬	2	11
D120027	咒	3	8
D120027	磕	3	15
D120028	雌	3	14
D120037	傣	3	12
D120043	蛊	2	11
D130007	桎	2	10
D130007	梏	3	11
D130016	ｔ	0	0
D130016	ｏ	0	0
D130016	ｍ	0	0
D130018	①	0	0
D130019	②	0	0
D130020	③	0	0
D130021	④	0	0
D130024	⑤	0	0
D130025	⑥	0	0
D130026	⑦	0	0
D130033	诨	3	8
D130034	狡	3	9
D130034	猾	2	12
D130052	晦	3	11
D130064	蛙	3	12
D130065	猴	4	12
D130066	枭	2	8
D140014	溯	4	13
D140015	筮	5	13
D140033	嵩	2	13
D140033	戮	4	15
D140037	吏	1	6
D140037	鹄	3	12
D140046	阆	2	10
D140066	焘	3	11
D140067	簏	2	17
D140071	醮	3	19
D140072	诰	3	9
D150017	恫	4	9
D150024	羲	2	16
D150025	罟	3	10
D150026	穑	5	16
D150027	蚩	2	10
D150038	魅	2	14
D150042	宦	2	9
D150042	虞	3	13
D150054	郡	3	9
D150065	绛	3	9
D150072	馑	2	14
D150080	贱	2	9
D160028	爪	1	4
D160028	涕	3	10
D160058	偈	3	11
D170025	稷	4	15
D170038	厥	4	12
E010004	苛	3	8
E010017	妒	2	7
E010019	疵	3	11
E010022	耻	2	10
E010022	吝	2	7
E010022	啬	4	11
E010042	冗	2	4
E010044	咳	2	9
E010044	嗽	3	14
E010047	轶	2	9
E020001	鲫	3	15
E020007	耍	2	9
E020007	鳍	3	18
E020008	蚯	2	11
E020008	蚓	2	10
E020008	蘸	4	22
E020010	遛	4	13
E020013	拌	2	8
E020013	麸	2	11
E020021	凸	1	5
E020041	砣	3	10
E020052	焙	3	12
E020055	掺	4	11
E020058	虫	1	6
E020069	鲤	2	15
E030008	槽	3	15
E030008	沼	3	8
E030015	翘	3	12
E030016	釉	2	18
E030016	疤	2	9
E030029	⑧	0	0
E030034	膏	5	14
E030052	抻	2	8
E030061	垫	3	9
E030074	糙	4	16
E030105	碳	4	14
E040004	醋	3	15
E040006	涤	3	10
E040012	芋	2	6
E040021	嘭	4	15
E040031	苹	2	8
E040037	皿	1	5
E040044	潲	4	15
E040048	珐	2	9
E040065	蓖	5	13
E040073	锯	4	13
E040110	纱	2	7
E050002	氮	3	12
E050006	酵	3	14
E050023	磷	4	17
E050023	钾	2	10
E050025	茁	3	8
E050036	滤	3	13
E050039	扦	2	6
E050039	柄	2	9
E050040	茎	3	8
E050042	蔷	5	14
E050042	薇	6	16
E050046	芙	2	7
E050046	蓉	3	13
E050048	牡	2	7
E050057	籽	2	9
E050075	绣	3	10
E050083	橘	5	16
E050092	腌	3	12
E050097	蜘	3	14
E050098	肪	2	8
E050099	苋	2	7
E050099	蟋	3	17
E050099	蟀	3	17
E060008	搓	3	12
E060008	揉	3	12
E060009	晾	4	12
E060009	熨	4	15
E060026	褶	3	16
E060030	涮	4	11
E060040	褪	3	14
E060069	硭	3	11
E060078	氨	3	10
E060093	煳	4	13
E070005	柿	3	9
E070006	痣	3	12
E070009	廓	5	13
E070012	勿	1	4
E070013	臀	5	17
E070014	胭	3	10
E070014	颧	5	23
E070014	颚	5	15
E070023	橄	3	15
E070023	榄	4	13
E070024	柠	3	9
E070024	檬	4	17
E070026	腮	3	13
E080003	勺	1	3
E080008	瓤	6	22
E080013	卤	4	7
E080016	茴	4	9
E080023	缀	5	11
E080030	煨	3	13
E080033	锉	4	12
E080037	碘	3	13
E080041	糯	3	20
E080044	吮	3	7
E080045	饴	3	8
E090005	瘠	3	15
E090008	茉	2	8
E090009	葵	3	12
E090009	菱	4	11
E090010	榴	4	14
E090033	枸	3	9
E090033	杞	2	7
E090038	锥	2	13
E090038	杈	2	7
E090050	旖	5	14
E090050	旎	4	11
E090060	韵	3	13
E090083	锰	3	13
E090083	硼	3	13
E090083	磺	2	16
E100006	贮	3	8
E100010	啄	2	11
E100015	黍	3	12
E100017	稗	2	13
E100025	蔫	4	14
E100044	秽	3	11
E100048	揩	3	12
E100054	砾	2	10
E100054	趾	2	11
E100057	鹦	4	16
E100057	鹉	3	13
E100062	拇	2	8
E110005	剁	3	8
E110007	汆	2	6
E110008	炝	3	8
E110009	炖	2	8
E110018	芡	2	7
E110028	鲲	3	16
E110030	劈	4	15
E110038	鳝	4	20
E110042	蚱	2	11
E110043	焯	4	12
E110069	熘	4	14
E120011	孵	3	14
E120034	蚤	2	9
E120050	孽	4	19
E120073	翳	4	17
E120073	罹	3	16
E130005	峥	2	9
E130005	嵘	3	12
E130025	瞠	4	16
E140050	㈠	0	0
E140051	㈡	0	0
E140052	㈢	0	0
E140053	㈣	0	0
E140054	㈤	0	0
E140055	㈥	0	0
E140056	㈦	0	0
E140057	㈧	0	0
E140058	㈨	0	0
E140059	㈩	0	0
E140100	缜	4	10
E140106	涎	3	9
E150008	囤	3	7
E150053	嘈	3	14
E160004	娱	3	10
E160042	宕	2	8
E160076	ｂ	0	0
E160077	ｃ	0	0
E170002	苟	3	8
E190004	骈	2	9
E190020	雁	3	12
E190022	缈	3	12
E190023	娑	3	10
E190024	畴	2	12
E200007	苞	3	8
E200030	芍	2	6
E200031	馥	4	18
E200031	菖	3	11
E200031	蒲	3	12
E200054	臃	4	17
E200067	嗅	3	13
E200071	绑	3	9
E210021	谧	3	12
E210073	叱	2	5
E220016	竽	2	9
E220023	烩	4	10
E220031	呕	3	7
E230009	寞	3	13
E230012	懦	3	17
E230018	踝	2	15
E230018	跛	2	12
E230039	舜	4	12
E230049	殆	3	9
E230078	忱	3	7
E230080	於	3	8
E240022	咪	2	9
E240032	芣	0	0
E240038	赦	2	11
E240038	黛	3	17
E240038	琏	3	11
E240046	彪	2	11
E240053	谥	4	12
E240072	塾	5	14
E250014	蔗	4	14
E250022	菠	3	11
E250022	茼	4	9
E250022	蒿	2	13
E250022	韭	2	9
E250022	蕹	4	16
E250024	豇	2	10
E250024	豌	4	15
E250031	酪	3	13
E250035	藕	3	18
E250084	缨	4	14
E260033	肾	3	8
E260072	腑	4	12
E260078	脘	4	11
E260079	胱	2	10
E260079	闾	3	9
E260091	恬	2	9
E270009	镁	3	14
E270014	髹	3	16
E270017	楣	3	13
E270020	兔	1	8
E270056	蝴	4	15
E280067	ｆ	0	0
E280067	ｒ	0	0
E280067	ｐ	0	0
E280067	ｓ	0	0
E280067	ｇ	0	0
E280067	ｙ	0	0
E290005	暄	5	13
E290007	嘘	3	14
E290021	叨	2	5
E290028	睿	4	14
E290043	瑕	4	13
E290082	彬	3	11
E300010	栗	2	10
E300098	轱	3	9
E300098	辘	2	15
E310039	绮	4	11
E310039	娜	3	9
E310044	吻	2	7
E310048	愕	5	12
E310062	桨	3	10
E310062	裨	2	13
E320017	Ｕ	0	0
E320021	琥	2	12
E320032	潦	4	15
E320044	虬	2	7
E320045	缥	3	14
E320055	巅	0	0
E320073	晖	3	10
E330019	肘	2	9
E330028	ｌ	0	0
E330028	ｋ	0	0
E340033	惟	2	11
E340039	邃	4	17
E340040	妍	2	7
E340055	袍	3	10
E350003	裱	3	13
E350017	褚	0	0
E350023	芯	2	7
E350048	芾	2	7
E350053	褙	3	14
E350053	砑	2	19
E350068	绫	4	11
E360007	犷	2	6
E360043	栅	2	9
E360059	帷	2	11
E360059	幔	4	14
E360072	怠	3	9
E370050	箔	3	14
E370054	⑨	0	0
E370054	⒀	0	0
E370058	⒁	0	0
E370059	⒂	0	0
E370061	⑩	0	0
E370062	⑾	0	0
E370063	⑿	0	0
E370073	㎝	0	0
E370076	蕊	4	15
E370079	⒃	0	0
E370100	⒅	0	0
E370100	⒆	0	0
E370100	⒇	0	0
